plane,slice_fixed_val,u1_fcl,u2_fsb,u3_A,Q_det,Q_varMS
XY,0.0000,0.9310,1.0000,0.0000,0.506595,0.009000
XY,0.0000,1.0000,-1.0000,0.0000,0.531092,0.013000
XY,0.0000,1.0000,-0.9310,0.0000,0.522225,0.024000
XY,0.0000,1.0000,-0.8621,0.0000,0.497599,0.036000
XY,0.0000,1.0000,-0.7931,0.0000,0.478331,0.055000
XY,0.0000,1.0000,-0.7241,0.0000,0.471782,0.072000
XY,0.0000,1.0000,-0.6552,0.0000,0.468753,0.041000
XY,0.0000,1.0000,-0.5862,0.0000,0.477056,0.010000
XY,0.0000,1.0000,-0.5172,0.0000,0.493086,0.014000
XY,0.0000,1.0000,-0.4483,0.0000,0.497623,0.028000
XY,0.0000,1.0000,-0.3793,0.0000,0.485811,0.022000
XY,0.0000,1.0000,-0.3103,0.0000,0.516645,0.014000
XY,0.0000,1.0000,-0.2414,0.0000,0.566567,0.004000
XY,0.0000,1.0000,-0.1724,0.0000,0.596419,0.033000
XY,0.0000,1.0000,-0.1034,0.0000,0.608639,0.067000
XY,0.0000,1.0000,-0.0345,0.0000,0.609821,0.069000
XY,0.0000,1.0000,0.0345,0.0000,0.604931,0.047000
XY,0.0000,1.0000,0.1034,0.0000,0.593791,0.033000
XY,0.0000,1.0000,0.1724,0.0000,0.572235,0.014000
XY,0.0000,1.0000,0.2414,0.0000,0.543485,0.005000
XY,0.0000,1.0000,0.3103,0.0000,0.538022,0.003000
XY,0.0000,1.0000,0.3793,0.0000,0.560603,0.005000
XY,0.0000,1.0000,0.4483,0.0000,0.584174,0.004000
XY,0.0000,1.0000,0.5172,0.0000,0.602932,0.006000
XY,0.0000,1.0000,0.5862,0.0000,0.614334,0.005000
XY,0.0000,1.0000,0.6552,0.0000,0.614062,0.008000
XY,0.0000,1.0000,0.7241,0.0000,0.599631,0.024000
XY,0.0000,1.0000,0.7931,0.0000,0.574423,0.026000
XY,0.0000,1.0000,0.8621,0.0000,0.546191,0.018000
XY,0.0000,1.0000,0.9310,0.0000,0.522987,0.015000
XY,0.0000,1.0000,1.0000,0.0000,0.512039,0.012000
XY,0.5000,-1.0000,-1.0000,0.5000,0.478380,0.012000
XY,0.5000,-1.0000,-0.9310,0.5000,0.466357,0.044000
XY,0.5000,-1.0000,-0.8621,0.5000,0.468148,0.078000
XY,0.5000,-1.0000,-0.7931,0.5000,0.474056,0.056000
XY,0.5000,-1.0000,-0.7241,0.5000,0.497432,0.034000
XY,0.5000,-1.0000,-0.6552,0.5000,0.523706,0.017000
XY,0.5000,-1.0000,-0.5862,0.5000,0.532112,0.024000
XY,0.5000,-1.0000,-0.5172,0.5000,0.534660,0.056000
XY,0.5000,-1.0000,-0.4483,0.5000,0.533346,0.100000
XY,0.5000,-1.0000,-0.3793,0.5000,0.517221,0.159000
XY,0.5000,-1.0000,-0.3103,0.5000,0.475637,0.223000
XY,0.5000,-1.0000,-0.2414,0.5000,0.403075,0.272000
XY,0.5000,-1.0000,-0.1724,0.5000,0.307164,0.350000
XY,0.5000,-1.0000,-0.1034,0.5000,0.211482,0.321000
XY,0.5000,-1.0000,-0.0345,0.5000,0.171409,0.184000
XY,0.5000,-1.0000,0.0345,0.5000,0.253053,0.103000
XY,0.5000,-1.0000,0.1034,0.5000,0.338817,0.098000
XY,0.5000,-1.0000,0.1724,0.5000,0.384064,0.154000
XY,0.5000,-1.0000,0.2414,0.5000,0.423257,0.176000
XY,0.5000,-1.0000,0.3103,0.5000,0.443772,0.169000
XY,0.5000,-1.0000,0.3793,0.5000,0.403355,0.159000
XY,0.5000,-1.0000,0.4483,0.5000,0.326952,0.247000
XY,0.5000,-1.0000,0.5172,0.5000,0.243530,0.296000
XY,0.5000,-1.0000,0.5862,0.5000,0.202098,0.243000
XY,0.5000,-1.0000,0.6552,0.5000,0.252344,0.108000
XY,0.5000,-1.0000,0.7241,0.5000,0.349753,0.044000
XY,0.5000,-1.0000,0.7931,0.5000,0.441899,0.024000
XY,0.5000,-1.0000,0.8621,0.5000,0.502562,0.037000
XY,0.5000,-1.0000,0.9310,0.5000,0.525900,0.035000
XY,0.5000,-1.0000,1.0000,0.5000,0.526179,0.026000
XY,0.5000,-0.9310,-1.0000,0.5000,0.454593,0.025000
XY,0.5000,-0.9310,-0.9310,0.5000,0.458813,0.102000
XY,0.5000,-0.9310,-0.8621,0.5000,0.466238,0.105000
XY,0.5000,-0.9310,-0.7931,0.5000,0.474120,0.042000
XY,0.5000,-0.9310,-0.7241,0.5000,0.509277,0.029000
XY,0.5000,-0.9310,-0.6552,0.5000,0.534300,0.014000
XY,0.5000,-0.9310,-0.5862,0.5000,0.536924,0.036000
XY,0.5000,-0.9310,-0.5172,0.5000,0.542048,0.090000
XY,0.5000,-0.9310,-0.4483,0.5000,0.541109,0.167000
XY,0.5000,-0.9310,-0.3793,0.5000,0.517918,0.271000
XY,0.5000,-0.9310,-0.3103,0.5000,0.460377,0.383000
XY,0.5000,-0.9310,-0.2414,0.5000,0.354924,0.455000
XY,0.5000,-0.9310,-0.1724,0.5000,0.220866,0.412000
XY,0.5000,-0.9310,-0.1034,0.5000,0.143743,0.243000
XY,0.5000,-0.9310,-0.0345,0.5000,0.206769,0.062000
XY,0.5000,-0.9310,0.0345,0.5000,0.324403,0.074000
XY,0.5000,-0.9310,0.1034,0.5000,0.389940,0.144000
XY,0.5000,-0.9310,0.1724,0.5000,0.434321,0.178000
XY,0.5000,-0.9310,0.2414,0.5000,0.467308,0.179000
XY,0.5000,-0.9310,0.3103,0.5000,0.415288,0.172000
XY,0.5000,-0.9310,0.3793,0.5000,0.322277,0.223000
XY,0.5000,-0.9310,0.4483,0.5000,0.239758,0.290000
XY,0.5000,-0.9310,0.5172,0.5000,0.201488,0.233000
XY,0.5000,-0.9310,0.5862,0.5000,0.248598,0.143000
XY,0.5000,-0.9310,0.6552,0.5000,0.347366,0.030000
XY,0.5000,-0.9310,0.7241,0.5000,0.440136,0.026000
XY,0.5000,-0.9310,0.7931,0.5000,0.502352,0.051000
XY,0.5000,-0.9310,0.8621,0.5000,0.526467,0.039000
XY,0.5000,-0.9310,0.9310,0.5000,0.521444,0.019000
XY,0.5000,-0.9310,1.0000,0.5000,0.507038,0.059000
XY,0.5000,-0.8621,-1.0000,0.5000,0.462506,0.099000
XY,0.5000,-0.8621,-0.9310,0.5000,0.474161,0.181000
XY,0.5000,-0.8621,-0.8621,0.5000,0.477213,0.123000
XY,0.5000,-0.8621,-0.7931,0.5000,0.477969,0.015000
XY,0.5000,-0.8621,-0.7241,0.5000,0.517806,0.020000
XY,0.5000,-0.8621,-0.6552,0.5000,0.538913,0.065000
XY,0.5000,-0.8621,-0.5862,0.5000,0.540083,0.094000
XY,0.5000,-0.8621,-0.5172,0.5000,0.546939,0.172000
XY,0.5000,-0.8621,-0.4483,0.5000,0.540248,0.292000
XY,0.5000,-0.8621,-0.3793,0.5000,0.507223,0.440000
XY,0.5000,-0.8621,-0.3103,0.5000,0.432053,0.581000
XY,0.5000,-0.8621,-0.2414,0.5000,0.302039,0.611000
XY,0.5000,-0.8621,-0.1724,0.5000,0.165479,0.459000
XY,0.5000,-0.8621,-0.1034,0.5000,0.159066,0.151000
XY,0.5000,-0.8621,-0.0345,0.5000,0.269329,0.051000
XY,0.5000,-0.8621,0.0345,0.5000,0.372366,0.178000
XY,0.5000,-0.8621,0.1034,0.5000,0.436607,0.246000
XY,0.5000,-0.8621,0.1724,0.5000,0.494761,0.251000
XY,0.5000,-0.8621,0.2414,0.5000,0.456162,0.254000
XY,0.5000,-0.8621,0.3103,0.5000,0.342965,0.293000
XY,0.5000,-0.8621,0.3793,0.5000,0.236416,0.332000
XY,0.5000,-0.8621,0.4483,0.5000,0.189941,0.259000
XY,0.5000,-0.8621,0.5172,0.5000,0.230970,0.140000
XY,0.5000,-0.8621,0.5862,0.5000,0.332298,0.061000
XY,0.5000,-0.8621,0.6552,0.5000,0.426422,0.037000
XY,0.5000,-0.8621,0.7241,0.5000,0.488477,0.040000
XY,0.5000,-0.8621,0.7931,0.5000,0.513843,0.029000
XY,0.5000,-0.8621,0.8621,0.5000,0.508513,0.014000
XY,0.5000,-0.8621,0.9310,0.5000,0.495865,0.053000
XY,0.5000,-0.8621,1.0000,0.5000,0.483048,0.126000
XY,0.5000,-0.7931,-1.0000,0.5000,0.494531,0.190000
XY,0.5000,-0.7931,-0.9310,0.5000,0.501549,0.268000
XY,0.5000,-0.7931,-0.8621,0.5000,0.496088,0.109000
XY,0.5000,-0.7931,-0.7931,0.5000,0.485022,0.013000
XY,0.5000,-0.7931,-0.7241,0.5000,0.519446,0.038000
XY,0.5000,-0.7931,-0.6552,0.5000,0.533238,0.150000
XY,0.5000,-0.7931,-0.5862,0.5000,0.530461,0.236000
XY,0.5000,-0.7931,-0.5172,0.5000,0.535744,0.362000
XY,0.5000,-0.7931,-0.4483,0.5000,0.521727,0.384000
XY,0.5000,-0.7931,-0.3793,0.5000,0.480993,0.566000
XY,0.5000,-0.7931,-0.3103,0.5000,0.392576,0.739000
XY,0.5000,-0.7931,-0.2414,0.5000,0.256433,0.730000
XY,0.5000,-0.7931,-0.1724,0.5000,0.179492,0.439000
XY,0.5000,-0.7931,-0.1034,0.5000,0.216313,0.155000
XY,0.5000,-0.7931,-0.0345,0.5000,0.320142,0.162000
XY,0.5000,-0.7931,0.0345,0.5000,0.419398,0.265000
XY,0.5000,-0.7931,0.1034,0.5000,0.505226,0.255000
XY,0.5000,-0.7931,0.1724,0.5000,0.497992,0.308000
XY,0.5000,-0.7931,0.2414,0.5000,0.391332,0.355000
XY,0.5000,-0.7931,0.3103,0.5000,0.256231,0.364000
XY,0.5000,-0.7931,0.3793,0.5000,0.180157,0.269000
XY,0.5000,-0.7931,0.4483,0.5000,0.211733,0.178000
XY,0.5000,-0.7931,0.5172,0.5000,0.315947,0.101000
XY,0.5000,-0.7931,0.5862,0.5000,0.412387,0.054000
XY,0.5000,-0.7931,0.6552,0.5000,0.473045,0.049000
XY,0.5000,-0.7931,0.7241,0.5000,0.498064,0.024000
XY,0.5000,-0.7931,0.7931,0.5000,0.512803,0.013000
XY,0.5000,-0.7931,0.8621,0.5000,0.516125,0.036000
XY,0.5000,-0.7931,0.9310,0.5000,0.502312,0.112000
XY,0.5000,-0.7931,1.0000,0.5000,0.481735,0.196000
XY,0.5000,-0.7241,-1.0000,0.5000,0.529781,0.299000
XY,0.5000,-0.7241,-0.9310,0.5000,0.523759,0.332000
XY,0.5000,-0.7241,-0.8621,0.5000,0.512246,0.134000
XY,0.5000,-0.7241,-0.7931,0.5000,0.491370,0.017000
XY,0.5000,-0.7241,-0.7241,0.5000,0.505185,0.114000
XY,0.5000,-0.7241,-0.6552,0.5000,0.502275,0.268000
XY,0.5000,-0.7241,-0.5862,0.5000,0.494745,0.424000
XY,0.5000,-0.7241,-0.5172,0.5000,0.503489,0.477000
XY,0.5000,-0.7241,-0.4483,0.5000,0.488416,0.473000
XY,0.5000,-0.7241,-0.3793,0.5000,0.446583,0.602000
XY,0.5000,-0.7241,-0.3103,0.5000,0.355076,0.771000
XY,0.5000,-0.7241,-0.2414,0.5000,0.242379,0.690000
XY,0.5000,-0.7241,-0.1724,0.5000,0.233901,0.418000
XY,0.5000,-0.7241,-0.1034,0.5000,0.292999,0.248000
XY,0.5000,-0.7241,-0.0345,0.5000,0.394023,0.206000
XY,0.5000,-0.7241,0.0345,0.5000,0.489604,0.252000
XY,0.5000,-0.7241,0.1034,0.5000,0.514506,0.262000
XY,0.5000,-0.7241,0.1724,0.5000,0.437071,0.369000
XY,0.5000,-0.7241,0.2414,0.5000,0.299515,0.399000
XY,0.5000,-0.7241,0.3103,0.5000,0.195336,0.343000
XY,0.5000,-0.7241,0.3793,0.5000,0.221329,0.204000
XY,0.5000,-0.7241,0.4483,0.5000,0.324319,0.121000
XY,0.5000,-0.7241,0.5172,0.5000,0.422520,0.085000
XY,0.5000,-0.7241,0.5862,0.5000,0.485753,0.088000
XY,0.5000,-0.7241,0.6552,0.5000,0.517426,0.043000
XY,0.5000,-0.7241,0.7241,0.5000,0.537175,0.020000
XY,0.5000,-0.7241,0.7931,0.5000,0.541826,0.062000
XY,0.5000,-0.7241,0.8621,0.5000,0.529333,0.133000
XY,0.5000,-0.7241,0.9310,0.5000,0.508361,0.190000
XY,0.5000,-0.7241,1.0000,0.5000,0.487218,0.257000
XY,0.5000,-0.6552,-1.0000,0.5000,0.542865,0.348000
XY,0.5000,-0.6552,-0.9310,0.5000,0.522312,0.406000
XY,0.5000,-0.6552,-0.8621,0.5000,0.511958,0.120000
XY,0.5000,-0.6552,-0.7931,0.5000,0.490057,0.017000
XY,0.5000,-0.6552,-0.7241,0.5000,0.469408,0.165000
XY,0.5000,-0.6552,-0.6552,0.5000,0.438232,0.370000
XY,0.5000,-0.6552,-0.5862,0.5000,0.439435,0.539000
XY,0.5000,-0.6552,-0.5172,0.5000,0.466900,0.543000
XY,0.5000,-0.6552,-0.4483,0.5000,0.459670,0.456000
XY,0.5000,-0.6552,-0.3793,0.5000,0.421694,0.534000
XY,0.5000,-0.6552,-0.3103,0.5000,0.337106,0.662000
XY,0.5000,-0.6552,-0.2414,0.5000,0.268396,0.555000
XY,0.5000,-0.6552,-0.1724,0.5000,0.300882,0.341000
XY,0.5000,-0.6552,-0.1034,0.5000,0.390441,0.222000
XY,0.5000,-0.6552,-0.0345,0.5000,0.468291,0.119000
XY,0.5000,-0.6552,0.0345,0.5000,0.498528,0.153000
XY,0.5000,-0.6552,0.1034,0.5000,0.454173,0.276000
XY,0.5000,-0.6552,0.1724,0.5000,0.339167,0.366000
XY,0.5000,-0.6552,0.2414,0.5000,0.229395,0.323000
XY,0.5000,-0.6552,0.3103,0.5000,0.246052,0.199000
XY,0.5000,-0.6552,0.3793,0.5000,0.349060,0.118000
XY,0.5000,-0.6552,0.4483,0.5000,0.450551,0.115000
XY,0.5000,-0.6552,0.5172,0.5000,0.517534,0.092000
XY,0.5000,-0.6552,0.5862,0.5000,0.547026,0.053000
XY,0.5000,-0.6552,0.6552,0.5000,0.557540,0.020000
XY,0.5000,-0.6552,0.7241,0.5000,0.558467,0.063000
XY,0.5000,-0.6552,0.7931,0.5000,0.547640,0.129000
XY,0.5000,-0.6552,0.8621,0.5000,0.528500,0.185000
XY,0.5000,-0.6552,0.9310,0.5000,0.508432,0.251000
XY,0.5000,-0.6552,1.0000,0.5000,0.494022,0.257000
XY,0.5000,-0.5862,-1.0000,0.5000,0.513691,0.331000
XY,0.5000,-0.5862,-0.9310,0.5000,0.484333,0.378000
XY,0.5000,-0.5862,-0.8621,0.5000,0.482637,0.131000
XY,0.5000,-0.5862,-0.7931,0.5000,0.483665,0.026000
XY,0.5000,-0.5862,-0.7241,0.5000,0.450021,0.248000
XY,0.5000,-0.5862,-0.6552,0.5000,0.389300,0.410000
XY,0.5000,-0.5862,-0.5862,0.5000,0.415022,0.539000
XY,0.5000,-0.5862,-0.5172,0.5000,0.458837,0.449000
XY,0.5000,-0.5862,-0.4483,0.5000,0.452840,0.322000
XY,0.5000,-0.5862,-0.3793,0.5000,0.411772,0.407000
XY,0.5000,-0.5862,-0.3103,0.5000,0.330226,0.464000
XY,0.5000,-0.5862,-0.2414,0.5000,0.301284,0.421000
XY,0.5000,-0.5862,-0.1724,0.5000,0.385522,0.283000
XY,0.5000,-0.5862,-0.1034,0.5000,0.481863,0.165000
XY,0.5000,-0.5862,-0.0345,0.5000,0.488332,0.084000
XY,0.5000,-0.5862,0.0345,0.5000,0.442072,0.137000
XY,0.5000,-0.5862,0.1034,0.5000,0.354067,0.263000
XY,0.5000,-0.5862,0.1724,0.5000,0.256132,0.259000
XY,0.5000,-0.5862,0.2414,0.5000,0.260568,0.192000
XY,0.5000,-0.5862,0.3103,0.5000,0.364008,0.093000
XY,0.5000,-0.5862,0.3793,0.5000,0.469483,0.088000
XY,0.5000,-0.5862,0.4483,0.5000,0.541225,0.097000
XY,0.5000,-0.5862,0.5172,0.5000,0.569280,0.076000
XY,0.5000,-0.5862,0.5862,0.5000,0.568645,0.034000
XY,0.5000,-0.5862,0.6552,0.5000,0.559478,0.066000
XY,0.5000,-0.5862,0.7241,0.5000,0.547001,0.123000
XY,0.5000,-0.5862,0.7931,0.5000,0.530604,0.171000
XY,0.5000,-0.5862,0.8621,0.5000,0.513673,0.241000
XY,0.5000,-0.5862,0.9310,0.5000,0.501971,0.232000
XY,0.5000,-0.5862,1.0000,0.5000,0.500068,0.199000
XY,0.5000,-0.5172,-1.0000,0.5000,0.451208,0.203000
XY,0.5000,-0.5172,-0.9310,0.5000,0.422536,0.299000
XY,0.5000,-0.5172,-0.8621,0.5000,0.422807,0.154000
XY,0.5000,-0.5172,-0.7931,0.5000,0.482712,0.060000
XY,0.5000,-0.5172,-0.7241,0.5000,0.467445,0.329000
XY,0.5000,-0.5172,-0.6552,0.5000,0.417023,0.400000
XY,0.5000,-0.5172,-0.5862,0.5000,0.441233,0.483000
XY,0.5000,-0.5172,-0.5172,0.5000,0.471131,0.309000
XY,0.5000,-0.5172,-0.4483,0.5000,0.447345,0.186000
XY,0.5000,-0.5172,-0.3793,0.5000,0.390964,0.242000
XY,0.5000,-0.5172,-0.3103,0.5000,0.297913,0.296000
XY,0.5000,-0.5172,-0.2414,0.5000,0.374878,0.278000
XY,0.5000,-0.5172,-0.1724,0.5000,0.495172,0.223000
XY,0.5000,-0.5172,-0.1034,0.5000,0.544278,0.158000
XY,0.5000,-0.5172,-0.0345,0.5000,0.458467,0.148000
XY,0.5000,-0.5172,0.0345,0.5000,0.351918,0.174000
XY,0.5000,-0.5172,0.1034,0.5000,0.263165,0.226000
XY,0.5000,-0.5172,0.1724,0.5000,0.251108,0.189000
XY,0.5000,-0.5172,0.2414,0.5000,0.352596,0.099000
XY,0.5000,-0.5172,0.3103,0.5000,0.461468,0.081000
XY,0.5000,-0.5172,0.3793,0.5000,0.537832,0.102000
XY,0.5000,-0.5172,0.4483,0.5000,0.569244,0.080000
XY,0.5000,-0.5172,0.5172,0.5000,0.563177,0.041000
XY,0.5000,-0.5172,0.5862,0.5000,0.542613,0.042000
XY,0.5000,-0.5172,0.6552,0.5000,0.524326,0.124000
XY,0.5000,-0.5172,0.7241,0.5000,0.509123,0.179000
XY,0.5000,-0.5172,0.7931,0.5000,0.496067,0.198000
XY,0.5000,-0.5172,0.8621,0.5000,0.488279,0.222000
XY,0.5000,-0.5172,0.9310,0.5000,0.489719,0.204000
XY,0.5000,-0.5172,1.0000,0.5000,0.501527,0.160000
XY,0.5000,-0.4483,-1.0000,0.5000,0.427330,0.090000
XY,0.5000,-0.4483,-0.9310,0.5000,0.437638,0.212000
XY,0.5000,-0.4483,-0.8621,0.5000,0.455293,0.148000
XY,0.5000,-0.4483,-0.7931,0.5000,0.487000,0.097000
XY,0.5000,-0.4483,-0.7241,0.5000,0.495029,0.318000
XY,0.5000,-0.4483,-0.6552,0.5000,0.443632,0.348000
XY,0.5000,-0.4483,-0.5862,0.5000,0.458916,0.405000
XY,0.5000,-0.4483,-0.5172,0.5000,0.460660,0.240000
XY,0.5000,-0.4483,-0.4483,0.5000,0.411801,0.178000
XY,0.5000,-0.4483,-0.3793,0.5000,0.348169,0.184000
XY,0.5000,-0.4483,-0.3103,0.5000,0.372248,0.218000
XY,0.5000,-0.4483,-0.2414,0.5000,0.485937,0.239000
XY,0.5000,-0.4483,-0.1724,0.5000,0.595744,0.202000
XY,0.5000,-0.4483,-0.1034,0.5000,0.564594,0.154000
XY,0.5000,-0.4483,-0.0345,0.5000,0.397426,0.214000
XY,0.5000,-0.4483,0.0345,0.5000,0.265416,0.242000
XY,0.5000,-0.4483,0.1034,0.5000,0.218401,0.218000
XY,0.5000,-0.4483,0.1724,0.5000,0.309543,0.160000
XY,0.5000,-0.4483,0.2414,0.5000,0.422540,0.088000
XY,0.5000,-0.4483,0.3103,0.5000,0.499955,0.095000
XY,0.5000,-0.4483,0.3793,0.5000,0.534985,0.066000
XY,0.5000,-0.4483,0.4483,0.5000,0.531431,0.040000
XY,0.5000,-0.4483,0.5172,0.5000,0.506407,0.039000
XY,0.5000,-0.4483,0.5862,0.5000,0.491800,0.107000
XY,0.5000,-0.4483,0.6552,0.5000,0.480336,0.170000
XY,0.5000,-0.4483,0.7241,0.5000,0.468011,0.200000
XY,0.5000,-0.4483,0.7931,0.5000,0.459951,0.207000
XY,0.5000,-0.4483,0.8621,0.5000,0.461202,0.176000
XY,0.5000,-0.4483,0.9310,0.5000,0.473192,0.133000
XY,0.5000,-0.4483,1.0000,0.5000,0.492739,0.068000
XY,0.5000,-0.3793,-1.0000,0.5000,0.466395,0.069000
XY,0.5000,-0.3793,-0.9310,0.5000,0.509211,0.115000
XY,0.5000,-0.3793,-0.8621,0.5000,0.495754,0.127000
XY,0.5000,-0.3793,-0.7931,0.5000,0.493591,0.109000
XY,0.5000,-0.3793,-0.7241,0.5000,0.515607,0.350000
XY,0.5000,-0.3793,-0.6552,0.5000,0.441356,0.311000
XY,0.5000,-0.3793,-0.5862,0.5000,0.437327,0.400000
XY,0.5000,-0.3793,-0.5172,0.5000,0.409988,0.371000
XY,0.5000,-0.3793,-0.4483,0.5000,0.356230,0.292000
XY,0.5000,-0.3793,-0.3793,0.5000,0.381094,0.289000
XY,0.5000,-0.3793,-0.3103,0.5000,0.468065,0.343000
XY,0.5000,-0.3793,-0.2414,0.5000,0.586319,0.328000
XY,0.5000,-0.3793,-0.1724,0.5000,0.653313,0.239000
XY,0.5000,-0.3793,-0.1034,0.5000,0.537364,0.253000
XY,0.5000,-0.3793,-0.0345,0.5000,0.321654,0.287000
XY,0.5000,-0.3793,0.0345,0.5000,0.201524,0.326000
XY,0.5000,-0.3793,0.1034,0.5000,0.269498,0.265000
XY,0.5000,-0.3793,0.1724,0.5000,0.387412,0.180000
XY,0.5000,-0.3793,0.2414,0.5000,0.462712,0.115000
XY,0.5000,-0.3793,0.3103,0.5000,0.496530,0.082000
XY,0.5000,-0.3793,0.3793,0.5000,0.525127,0.039000
XY,0.5000,-0.3793,0.4483,0.5000,0.548148,0.033000
XY,0.5000,-0.3793,0.5172,0.5000,0.545613,0.117000
XY,0.5000,-0.3793,0.5862,0.5000,0.528921,0.194000
XY,0.5000,-0.3793,0.6552,0.5000,0.507366,0.267000
XY,0.5000,-0.3793,0.7241,0.5000,0.486824,0.232000
XY,0.5000,-0.3793,0.7931,0.5000,0.472812,0.180000
XY,0.5000,-0.3793,0.8621,0.5000,0.469212,0.116000
XY,0.5000,-0.3793,0.9310,0.5000,0.475096,0.085000
XY,0.5000,-0.3793,1.0000,0.5000,0.485372,0.035000
XY,0.5000,-0.3103,-1.0000,0.5000,0.509122,0.117000
XY,0.5000,-0.3103,-0.9310,0.5000,0.567265,0.062000
XY,0.5000,-0.3103,-0.8621,0.5000,0.515141,0.084000
XY,0.5000,-0.3103,-0.7931,0.5000,0.500023,0.085000
XY,0.5000,-0.3103,-0.7241,0.5000,0.514537,0.298000
XY,0.5000,-0.3103,-0.6552,0.5000,0.402346,0.252000
XY,0.5000,-0.3103,-0.5862,0.5000,0.377929,0.473000
XY,0.5000,-0.3103,-0.5172,0.5000,0.342256,0.513000
XY,0.5000,-0.3103,-0.4483,0.5000,0.380546,0.449000
XY,0.5000,-0.3103,-0.3793,0.5000,0.452782,0.482000
XY,0.5000,-0.3103,-0.3103,0.5000,0.545057,0.532000
XY,0.5000,-0.3103,-0.2414,0.5000,0.644178,0.456000
XY,0.5000,-0.3103,-0.1724,0.5000,0.650765,0.322000
XY,0.5000,-0.3103,-0.1034,0.5000,0.469078,0.294000
XY,0.5000,-0.3103,-0.0345,0.5000,0.261182,0.381000
XY,0.5000,-0.3103,0.0345,0.5000,0.330672,0.377000
XY,0.5000,-0.3103,0.1034,0.5000,0.446541,0.351000
XY,0.5000,-0.3103,0.1724,0.5000,0.529612,0.247000
XY,0.5000,-0.3103,0.2414,0.5000,0.577412,0.143000
XY,0.5000,-0.3103,0.3103,0.5000,0.612799,0.097000
XY,0.5000,-0.3103,0.3793,0.5000,0.635798,0.102000
XY,0.5000,-0.3103,0.4483,0.5000,0.636198,0.151000
XY,0.5000,-0.3103,0.5172,0.5000,0.619299,0.264000
XY,0.5000,-0.3103,0.5862,0.5000,0.595685,0.356000
XY,0.5000,-0.3103,0.6552,0.5000,0.572851,0.310000
XY,0.5000,-0.3103,0.7241,0.5000,0.555542,0.283000
XY,0.5000,-0.3103,0.7931,0.5000,0.546438,0.206000
XY,0.5000,-0.3103,0.8621,0.5000,0.545098,0.127000
XY,0.5000,-0.3103,0.9310,0.5000,0.548865,0.080000
XY,0.5000,-0.3103,1.0000,0.5000,0.556427,0.041000
XY,0.5000,-0.2414,-1.0000,0.5000,0.529084,0.208000
XY,0.5000,-0.2414,-0.9310,0.5000,0.586764,0.127000
XY,0.5000,-0.2414,-0.8621,0.5000,0.509702,0.089000
XY,0.5000,-0.2414,-0.7931,0.5000,0.504212,0.023000
XY,0.5000,-0.2414,-0.7241,0.5000,0.485645,0.259000
XY,0.5000,-0.2414,-0.6552,0.5000,0.350781,0.210000
XY,0.5000,-0.2414,-0.5862,0.5000,0.341746,0.466000
XY,0.5000,-0.2414,-0.5172,0.5000,0.387960,0.560000
XY,0.5000,-0.2414,-0.4483,0.5000,0.446940,0.514000
XY,0.5000,-0.2414,-0.3793,0.5000,0.508928,0.567000
XY,0.5000,-0.2414,-0.3103,0.5000,0.586836,0.575000
XY,0.5000,-0.2414,-0.2414,0.5000,0.649268,0.494000
XY,0.5000,-0.2414,-0.1724,0.5000,0.596247,0.333000
XY,0.5000,-0.2414,-0.1034,0.5000,0.396172,0.275000
XY,0.5000,-0.2414,-0.0345,0.5000,0.422842,0.448000
XY,0.5000,-0.2414,0.0345,0.5000,0.558015,0.520000
XY,0.5000,-0.2414,0.1034,0.5000,0.655905,0.427000
XY,0.5000,-0.2414,0.1724,0.5000,0.703036,0.331000
XY,0.5000,-0.2414,0.2414,0.5000,0.722518,0.245000
XY,0.5000,-0.2414,0.3103,0.5000,0.732346,0.215000
XY,0.5000,-0.2414,0.3793,0.5000,0.730749,0.242000
XY,0.5000,-0.2414,0.4483,0.5000,0.715532,0.310000
XY,0.5000,-0.2414,0.5172,0.5000,0.692643,0.388000
XY,0.5000,-0.2414,0.5862,0.5000,0.670422,0.429000
XY,0.5000,-0.2414,0.6552,0.5000,0.654842,0.382000
XY,0.5000,-0.2414,0.7241,0.5000,0.647940,0.335000
XY,0.5000,-0.2414,0.7931,0.5000,0.647517,0.240000
XY,0.5000,-0.2414,0.8621,0.5000,0.648918,0.209000
XY,0.5000,-0.2414,0.9310,0.5000,0.649350,0.132000
XY,0.5000,-0.2414,1.0000,0.5000,0.650106,0.096000
XY,0.5000,-0.1724,-1.0000,0.5000,0.520876,0.377000
XY,0.5000,-0.1724,-0.9310,0.5000,0.561766,0.241000
XY,0.5000,-0.1724,-0.8621,0.5000,0.489242,0.137000
XY,0.5000,-0.1724,-0.7931,0.5000,0.505112,0.002000
XY,0.5000,-0.1724,-0.7241,0.5000,0.435721,0.189000
XY,0.5000,-0.1724,-0.6552,0.5000,0.402588,0.257000
XY,0.5000,-0.1724,-0.5862,0.5000,0.440286,0.477000
XY,0.5000,-0.1724,-0.5172,0.5000,0.464186,0.492000
XY,0.5000,-0.1724,-0.4483,0.5000,0.499844,0.486000
XY,0.5000,-0.1724,-0.3793,0.5000,0.542320,0.447000
XY,0.5000,-0.1724,-0.3103,0.5000,0.596155,0.460000
XY,0.5000,-0.1724,-0.2414,0.5000,0.617567,0.424000
XY,0.5000,-0.1724,-0.1724,0.5000,0.532877,0.289000
XY,0.5000,-0.1724,-0.1034,0.5000,0.496912,0.294000
