scan_kind,x_axis,y_axis,x_index,y_index,rabi_ratio,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,score
heatmap,rabi,sideband,22,8,1.0800000000000001,-1.0666666666666667,0,0.33245789566675771,0.39378282909373208,0.13687963761975511,0.13687963761975511,0.39378282909373208
heatmap,rabi,sideband,23,8,1.0933333333333333,-1.0666666666666667,0,0.32893393937753734,0.39610429413647014,0.13748088324299629,0.13748088324299629,0.39610429413647014
heatmap,rabi,sideband,24,8,1.1066666666666667,-1.0666666666666667,0,0.32554148441374731,0.39879850553277135,0.13783000502674064,0.13783000502674064,0.39879850553277135
heatmap,rabi,sideband,25,8,1.1200000000000001,-1.0666666666666667,0,0.32228576188834235,0.40184677204439162,0.13793373303363304,0.13793373303363304,0.40184677204439162
heatmap,rabi,sideband,26,8,1.1333333333333333,-1.0666666666666667,0,0.31916944101693645,0.40522403154091197,0.13780326372107585,0.13780326372107585,0.40522403154091197
heatmap,rabi,sideband,27,8,1.1466666666666667,-1.0666666666666667,0,0.31619281038826674,0.40889904906137819,0.1374540702751775,0.1374540702751775,0.40889904906137819
heatmap,rabi,sideband,28,8,1.1599999999999999,-1.0666666666666667,0,0.31335408374211532,0.41283476414810449,0.13690557605489009,0.13690557605489009,0.41283476414810449
heatmap,rabi,sideband,29,8,1.1733333333333333,-1.0666666666666667,0,0.31064981211267484,0.41698880483417111,0.13618069152657705,0.13618069152657705,0.41698880483417111
heatmap,rabi,sideband,30,8,1.1866666666666668,-1.0666666666666667,0,0.30807542030406831,0.42131415467820515,0.13530521250886324,0.13530521250886324,0.42131415467820515
heatmap,rabi,sideband,31,8,1.2,-1.0666666666666667,0,0.30562583936861321,0.42575995657309745,0.13430710202914467,0.13430710202914467,0.42575995657309745
heatmap,rabi,sideband,1,9,0.80000000000000004,-0.93333333333333335,0,0.40603985852294444,0.40467732731969397,0.094641407078680795,0.094641407078680795,0.40467732731969397
heatmap,rabi,sideband,2,9,0.81333333333333335,-0.93333333333333335,0,0.4095269634718679,0.40798000204515655,0.09124651724148769,0.09124651724148769,0.40798000204515655
heatmap,rabi,sideband,3,9,0.82666666666666666,-0.93333333333333335,0,0.41219380378004222,0.41045959355995038,0.088673301330003701,0.088673301330003701,0.41045959355995038
heatmap,rabi,sideband,4,9,0.83999999999999997,-0.93333333333333335,0,0.41402386982001138,0.41209954688823747,0.086938291645875521,0.086938291645875521,0.41209954688823747
heatmap,rabi,sideband,5,9,0.85333333333333339,-0.93333333333333335,0,0.4150279906223725,0.41291077845993091,0.086030615458848339,0.086030615458848339,0.41291077845993091
heatmap,rabi,sideband,6,9,0.8666666666666667,-0.93333333333333335,0,0.41524141503484263,0.41292874941904167,0.085914917773057806,0.085914917773057806,0.41292874941904167
heatmap,rabi,sideband,7,9,0.88,-0.93333333333333335,0,0.41472028469480443,0.4122099142252767,0.086534900539959436,0.086534900539959436,0.4122099142252767
heatmap,rabi,sideband,8,9,0.89333333333333331,-0.93333333333333335,0,0.41353768331845947,0.41082777748409782,0.087817269598721423,0.087817269598721423,0.41082777748409782
heatmap,rabi,sideband,9,9,0.90666666666666662,-0.93333333333333335,0,0.41177951657388778,0.40886873984670069,0.089675871789705749,0.089675871789705749,0.40886873984670069
heatmap,rabi,sideband,10,9,0.92000000000000004,-0.93333333333333335,0,0.4095403356244085,0.40642794893872908,0.092015857718431251,0.092015857718431251,0.40642794893872908
