scan_kind,sequence_name,sequence_label,numMS,scan_name,x_axis,y_axis,x_index,y_index,rabi_ratio,phase_pi,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,odd,balance,nominal_gg,nominal_ee,score
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,13,3,0.95999999999999996,-0.43333333333333335,0,0,0.39708356195878403,0.59802191943353744,0.0024472593038392708,0.0024472593038392708,0.0048945186076785416,-0.20093835747475342,9.2727763303247752e-05,0.99989549141336287,0.59802191943353744
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,14,3,0.97333333333333338,-0.43333333333333335,0,0,0.39543527833526859,0.59948843999619994,0.0025381408342657146,0.0025381408342657146,0.0050762816685314292,-0.20405316166093135,9.2727763303247752e-05,0.99989549141336287,0.59948843999619994
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,15,3,0.98666666666666669,-0.43333333333333335,0,0,0.39430155866729222,0.60043815171621095,0.0026301448082483936,0.0026301448082483936,0.0052602896164967872,-0.20613659304891874,9.2727763303247752e-05,0.99989549141336287,0.60043815171621095
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,16,3,1,-0.43333333333333335,0,0,0.39368406157143632,0.60086955402679065,0.002723192200886535,0.002723192200886535,0.00544638440177307,-0.20718549245535434,9.2727763303247752e-05,0.99989549141336287,0.60086955402679065
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,17,3,1.0133333333333334,-0.43333333333333335,0,0,0.39358356522563426,0.60078203195833113,0.0028172014080172563,0.0028172014080172563,0.0056344028160345127,-0.20719846673269687,9.2727763303247752e-05,0.99989549141336287,0.60078203195833113
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,18,3,1.0266666666666666,-0.43333333333333335,0,0,0.39399995273738292,0.60017587116869542,0.0029120880469608256,0.0029120880469608256,0.0058241760939216512,-0.2061759184313125,9.2727763303247752e-05,0.99989549141336287,0.60017587116869542
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,19,3,1.04,-0.43333333333333335,0,0,0.39493222180673732,0.59905225034144161,0.0030077639259105801,0.0030077639259105801,0.0060155278518211602,-0.20412002853470429,9.2727763303247752e-05,0.99989549141336287,0.59905225034144161
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,20,3,1.0533333333333332,-0.43333333333333335,0,0,0.39637848154690947,0.59741324119695227,0.0031041386280690714,0.0031041386280690714,0.0062082772561381427,-0.2010347596500428,9.2727763303247752e-05,0.99989549141336287,0.59741324119695227
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,21,3,1.0666666666666667,-0.43333333333333335,0,0,0.39833595622424384,0.5952618044582223,0.0032011196587669144,0.0032011196587669144,0.0064022393175338288,-0.19692584823397846,9.2727763303247752e-05,0.99989549141336287,0.5952618044582223
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,22,3,1.0800000000000001,-0.43333333333333335,0,0,0.40080099613853698,0.5926017817858108,0.0032986110378261328,0.0032986110378261328,0.0065972220756522655,-0.19180078564727382,9.2727763303247752e-05,0.99989549141336287,0.5926017817858108
heatmap,varms_2,2 x MS0(pi/2),2,rabi_phase,rabi,phase,23,3,1.0933333333333333,-0.43333333333333335,0,0,0.40376908137566053,0.58943788981740919,0.0033965144034651812,0.0033965144034651812,0.0067930288069303624,-0.18566880844174866,9.2727763303247752e-05,0.99989549141336287,0.58943788981740919
