n_pts,N_shots,N_total,seed,rmse,rmse_se,rmse_corr,mae,mean_sigma_gp,mean_sigma_noise,cov80,cov90,cov95,cov95_adj,nlpd,nlpd_adj,crps,msse,msse_gp,n_valid,l1,l2,l3,sf,c
50,100000,5000000,32,0.046757,0.000705,0.046735,0.032084,0.063406,0.001432,0.9553,0.9880,0.9980,0.9980,-1.7406,-1.7402,0.024454,0.361131,0.361333,4993,0.3174,0.2064,1.5000,0.9939,0.0500
50,100000,5000000,33,0.054778,0.000953,0.054759,0.035808,0.059163,0.001432,0.9059,0.9357,0.9548,0.9548,-1.6445,-1.6442,0.027504,0.673545,0.674019,4996,0.3397,0.2915,1.5000,1.0386,0.0500
50,100000,5000000,34,0.059333,0.000861,0.059315,0.039855,0.063952,0.001432,0.9089,0.9662,0.9818,0.9818,-1.6571,-1.6567,0.029098,0.525000,0.525313,4994,0.3276,0.2259,1.5000,1.1808,0.0500
50,100000,5000000,35,0.085524,0.001498,0.085512,0.053495,0.062796,0.001432,0.8244,0.9089,0.9467,0.9467,-1.5117,-1.5113,0.038773,0.875283,0.875677,4994,0.2914,0.2100,1.5000,0.8678,0.0500
50,100000,5000000,36,0.049471,0.000721,0.049450,0.035100,0.064993,0.001432,0.9513,0.9926,0.9988,0.9988,-1.7036,-1.7032,0.025907,0.396535,0.396792,4990,0.3044,0.2297,1.5000,1.1367,0.0500
50,100000,5000000,37,0.082140,0.001635,0.082128,0.048019,0.063089,0.001432,0.8786,0.9333,0.9625,0.9625,-1.6060,-1.6056,0.035277,0.725013,0.725400,4991,0.3379,0.2661,1.5000,0.9318,0.0500
50,100000,5000000,38,0.045970,0.000962,0.045948,0.029603,0.063955,0.001432,0.9730,0.9926,0.9992,0.9992,-1.7705,-1.7701,0.023279,0.291030,0.291195,4993,0.3059,0.2240,1.5000,0.8899,0.0500
50,100000,5000000,39,0.047912,0.000776,0.047891,0.032154,0.057658,0.001432,0.9171,0.9630,0.9866,0.9866,-1.7657,-1.7653,0.024481,0.480349,0.480665,4994,0.3286,0.2222,1.5000,0.9485,0.0500
50,100000,5000000,40,0.064857,0.000973,0.064841,0.044686,0.053968,0.001432,0.8166,0.8967,0.9399,0.9399,-1.6175,-1.6172,0.031816,0.943187,0.943972,4995,0.3660,0.2903,1.5000,0.9436,0.0500
50,100000,5000000,41,0.067159,0.000937,0.067144,0.044873,0.053621,0.001432,0.7930,0.8702,0.9315,0.9315,-1.5367,-1.5365,0.033157,1.085780,1.086586,4994,0.3028,0.2587,1.5000,0.9755,0.0500
50,100000,5000000,42,0.051422,0.000992,0.051402,0.033913,0.059415,0.001432,0.8980,0.9435,0.9659,0.9659,-1.6831,-1.6827,0.026250,0.602682,0.603187,4990,0.3178,0.2496,1.5000,0.9579,0.0500
50,100000,5000000,43,0.058129,0.001075,0.058112,0.036133,0.054641,0.001432,0.8804,0.9220,0.9469,0.9469,-1.7059,-1.7055,0.027634,0.727640,0.728165,4990,0.3738,0.2591,1.5000,1.0545,0.0500
50,100000,5000000,44,0.063692,0.001123,0.063676,0.042993,0.064966,0.001432,0.8774,0.9345,0.9694,0.9694,-1.5799,-1.5797,0.031201,0.650618,0.651055,4993,0.2829,0.2309,1.5000,0.8928,0.0500
50,100000,5000000,45,0.054873,0.000752,0.054854,0.038093,0.061351,0.001432,0.9199,0.9589,0.9772,0.9772,-1.6777,-1.6774,0.027728,0.545495,0.545795,4993,0.2995,0.2250,1.5000,1.0273,0.0500
50,100000,5000000,46,0.059847,0.001094,0.059830,0.038959,0.054089,0.001432,0.8757,0.9305,0.9511,0.9511,-1.6348,-1.6344,0.029008,0.866882,0.867449,4994,0.3379,0.2600,1.5000,1.1141,0.0562
50,100000,5000000,47,0.049449,0.000780,0.049428,0.033515,0.056719,0.001432,0.9079,0.9584,0.9810,0.9810,-1.7594,-1.7590,0.025104,0.543195,0.543583,4994,0.3284,0.2344,1.5000,0.9268,0.0500
50,100000,5000000,48,0.061711,0.001333,0.061695,0.037876,0.060160,0.001432,0.8996,0.9497,0.9832,0.9832,-1.6898,-1.6894,0.028409,0.548168,0.548496,4992,0.2630,0.2007,1.5000,0.9459,0.0500
50,100000,5000000,49,0.045824,0.000711,0.045802,0.031607,0.058979,0.001432,0.9309,0.9734,0.9908,0.9908,-1.7854,-1.7850,0.023786,0.429363,0.429678,4991,0.3487,0.2420,1.5000,0.8838,0.0500
50,100000,5000000,50,0.043433,0.000621,0.043410,0.030913,0.060813,0.001432,0.9283,0.9772,0.9934,0.9934,-1.7339,-1.7336,0.023924,0.439153,0.439533,4994,0.3207,0.2559,1.5000,0.8943,0.0500
50,Inf,Inf,1,0.056534,0.001157,0.056534,0.033723,0.053435,0.000000,0.8819,0.9227,0.9509,0.9509,-1.7142,-1.7142,0.026601,0.730609,0.730609,4994,0.2801,0.2454,1.5000,1.1771,0.3873
50,Inf,Inf,2,0.060043,0.001141,0.060043,0.038837,0.060673,0.000000,0.9027,0.9569,0.9848,0.9848,-1.6992,-1.6992,0.028393,0.564603,0.564603,4993,0.3103,0.2012,1.5000,0.9141,0.3873
50,Inf,Inf,3,0.042562,0.000566,0.042562,0.030843,0.066023,0.000000,0.9506,0.9804,0.9920,0.9920,-1.6918,-1.6918,0.024328,0.383208,0.383208,4995,0.3588,0.2519,1.5000,1.0781,0.3873
50,Inf,Inf,4,0.050590,0.000721,0.050590,0.035543,0.058309,0.000000,0.9185,0.9583,0.9746,0.9746,-1.7163,-1.7163,0.026019,0.560112,0.560112,4992,0.3113,0.2500,1.5000,1.0069,0.3873
50,Inf,Inf,5,0.060546,0.000893,0.060546,0.042507,0.063228,0.000000,0.8825,0.9323,0.9520,0.9520,-1.5481,-1.5481,0.030973,0.794820,0.794820,4996,0.3194,0.2438,1.5000,1.0988,0.3873
50,Inf,Inf,6,0.069692,0.001531,0.069692,0.042294,0.068795,0.000000,0.9037,0.9549,0.9794,0.9794,-1.5770,-1.5770,0.032118,0.541118,0.541118,4994,0.2880,0.2055,1.5000,0.9185,0.3873
50,Inf,Inf,7,0.063794,0.001425,0.063794,0.038287,0.066265,0.000000,0.9131,0.9684,0.9868,0.9868,-1.6508,-1.6508,0.029338,0.480307,0.480307,4994,0.3201,0.2149,1.5000,0.9178,0.3873
50,Inf,Inf,8,0.053794,0.000978,0.053794,0.035224,0.057448,0.000000,0.8888,0.9417,0.9762,0.9762,-1.7164,-1.7164,0.026542,0.590838,0.590838,4993,0.3445,0.2326,1.5000,1.0615,0.3873
50,Inf,Inf,9,0.066967,0.001225,0.066967,0.041026,0.060602,0.000000,0.8787,0.9336,0.9687,0.9687,-1.6794,-1.6794,0.030615,0.616187,0.616187,4988,0.3063,0.2112,1.5000,0.9736,0.3873
50,Inf,Inf,10,0.052409,0.000958,0.052409,0.034786,0.064730,0.000000,0.9219,0.9593,0.9830,0.9830,-1.6776,-1.6776,0.026744,0.466871,0.466871,4992,0.3157,0.2104,1.5000,0.8597,0.3873
50,Inf,Inf,11,0.047820,0.000707,0.047820,0.032713,0.059752,0.000000,0.9351,0.9762,0.9898,0.9898,-1.7456,-1.7456,0.024721,0.444315,0.444315,4992,0.3422,0.2408,1.5000,1.0146,0.3873
50,Inf,Inf,12,0.048216,0.000836,0.048216,0.031581,0.056462,0.000000,0.9239,0.9694,0.9830,0.9830,-1.7829,-1.7829,0.024164,0.476889,0.476889,4996,0.2996,0.2322,1.5000,0.8820,0.3873
50,Inf,Inf,13,0.062711,0.000883,0.062711,0.044118,0.058559,0.000000,0.8617,0.9253,0.9656,0.9656,-1.6245,-1.6245,0.031057,0.756298,0.756298,4996,0.2884,0.2211,1.5000,0.7616,0.3873
50,Inf,Inf,14,0.045340,0.000626,0.045340,0.031729,0.068554,0.000000,0.9633,0.9890,0.9968,0.9968,-1.6860,-1.6860,0.025012,0.331592,0.331592,4991,0.3010,0.2031,1.5000,0.9354,0.3873
50,Inf,Inf,15,0.059223,0.000857,0.059223,0.038849,0.061377,0.000000,0.8967,0.9656,0.9870,0.9870,-1.7138,-1.7138,0.028521,0.538765,0.538765,4995,0.3409,0.2634,1.5000,0.9965,0.3873
50,Inf,Inf,16,0.049835,0.000659,0.049835,0.035859,0.058876,0.000000,0.8966,0.9495,0.9708,0.9708,-1.6764,-1.6764,0.026612,0.641912,0.641912,4992,0.3274,0.2424,1.5000,0.9214,0.3873
50,Inf,Inf,17,0.039197,0.000679,0.039197,0.026836,0.060725,0.000000,0.9540,0.9800,0.9924,0.9924,-1.7871,-1.7871,0.021913,0.340764,0.340764,4996,0.3051,0.2315,1.5000,1.0201,0.3873
50,Inf,Inf,18,0.048192,0.000823,0.048192,0.032597,0.061653,0.000000,0.9347,0.9792,0.9942,0.9942,-1.7233,-1.7233,0.025015,0.435379,0.435379,4992,0.3164,0.2183,1.5000,0.8852,0.3873
50,Inf,Inf,19,0.052398,0.000794,0.052398,0.036215,0.057545,0.000000,0.8894,0.9375,0.9641,0.9641,-1.6667,-1.6667,0.027070,0.665913,0.665913,4992,0.2979,0.2480,1.5000,0.8675,0.3873
50,Inf,Inf,20,0.045082,0.000818,0.045082,0.029174,0.057976,0.000000,0.9317,0.9586,0.9760,0.9760,-1.7634,-1.7634,0.023458,0.460276,0.460276,4994,0.3075,0.2321,1.5000,0.9702,0.3873
50,Inf,Inf,21,0.051837,0.001166,0.051837,0.030950,0.055626,0.000000,0.9151,0.9533,0.9732,0.9732,-1.7879,-1.7879,0.024522,0.509148,0.509148,4993,0.3534,0.2467,1.5000,0.9247,0.3873
50,Inf,Inf,22,0.069194,0.001269,0.069194,0.045119,0.060477,0.000000,0.8682,0.9323,0.9678,0.9678,-1.6097,-1.6097,0.032468,0.732254,0.732254,4993,0.2949,0.2050,1.5000,0.8206,0.3873
50,Inf,Inf,23,0.050236,0.000601,0.050236,0.038068,0.059841,0.000000,0.9254,0.9683,0.9902,0.9902,-1.6977,-1.6977,0.026639,0.567763,0.567763,4989,0.2848,0.2158,1.5000,0.8737,0.3873
50,Inf,Inf,24,0.043555,0.000629,0.043555,0.029332,0.064655,0.000000,0.9379,0.9774,0.9942,0.9942,-1.6994,-1.6994,0.024266,0.382473,0.382473,4993,0.2612,0.2036,1.5000,0.8296,0.3873
50,Inf,Inf,25,0.057068,0.001110,0.057068,0.034519,0.056200,0.000000,0.8890,0.9375,0.9615,0.9615,-1.7318,-1.7318,0.026745,0.609873,0.609873,4992,0.3477,0.2429,1.5000,0.8462,0.3873
50,Inf,Inf,26,0.050258,0.000913,0.050258,0.032886,0.059700,0.000000,0.9225,0.9583,0.9804,0.9804,-1.7292,-1.7292,0.025311,0.493398,0.493398,4991,0.2955,0.2359,1.5000,0.8592,0.3873
50,Inf,Inf,27,0.045479,0.000623,0.045479,0.032688,0.070585,0.000000,0.9619,0.9976,1.0000,1.0000,-1.6416,-1.6416,0.025764,0.341621,0.341621,4991,0.2581,0.1932,1.5000,0.9487,0.3873
50,Inf,Inf,28,0.046650,0.000668,0.046650,0.032727,0.059589,0.000000,0.9299,0.9740,0.9910,0.9910,-1.7446,-1.7446,0.024546,0.473669,0.473669,4991,0.3537,0.2444,1.5000,1.0855,0.3873
50,Inf,Inf,29,0.055405,0.000727,0.055405,0.039474,0.066631,0.000000,0.9478,0.9866,0.9966,0.9966,-1.6613,-1.6613,0.028091,0.433880,0.433880,4996,0.4134,0.2578,1.5000,0.9146,0.3873
50,Inf,Inf,30,0.041342,0.000495,0.041342,0.030740,0.064951,0.000000,0.9629,0.9884,0.9996,0.9996,-1.7233,-1.7233,0.023490,0.335558,0.335558,4990,0.3164,0.2270,1.5000,0.9055,0.3873
50,Inf,Inf,31,0.040213,0.000603,0.040213,0.027689,0.061069,0.000000,0.9435,0.9826,0.9970,0.9970,-1.7649,-1.7649,0.022464,0.350416,0.350416,4989,0.2971,0.2191,1.5000,0.9542,0.3873
50,Inf,Inf,32,0.047052,0.000710,0.047052,0.032243,0.063175,0.000000,0.9541,0.9874,0.9980,0.9980,-1.7419,-1.7419,0.024512,0.366011,0.366011,4993,0.3186,0.2060,1.5000,0.9922,0.3873
50,Inf,Inf,33,0.054358,0.000949,0.054358,0.035588,0.059384,0.000000,0.9075,0.9378,0.9566,0.9566,-1.6500,-1.6500,0.027319,0.655390,0.655390,4996,0.3389,0.2887,1.5000,1.0379,0.3873
50,Inf,Inf,34,0.059799,0.000863,0.059799,0.040261,0.063813,0.000000,0.9077,0.9664,0.9816,0.9816,-1.6542,-1.6542,0.029296,0.535354,0.535354,4994,0.3269,0.2270,1.5000,1.1782,0.3873
50,Inf,Inf,35,0.085514,0.001497,0.085514,0.053442,0.062899,0.000000,0.8256,0.9089,0.9469,0.9469,-1.5115,-1.5115,0.038766,0.872703,0.872703,4994,0.2911,0.2098,1.5000,0.8671,0.3873
50,Inf,Inf,36,0.049459,0.000719,0.049459,0.035109,0.064993,0.000000,0.9519,0.9928,0.9986,0.9986,-1.7043,-1.7043,0.025891,0.395371,0.395371,4990,0.3053,0.2303,1.5000,1.1385,0.3873
50,Inf,Inf,37,0.082702,0.001646,0.082702,0.048182,0.063001,0.000000,0.8778,0.9313,0.9609,0.9609,-1.6035,-1.6035,0.035465,0.733452,0.733452,4991,0.3383,0.2668,1.5000,0.9325,0.3873
50,Inf,Inf,38,0.046045,0.000961,0.046045,0.029758,0.063865,0.000000,0.9716,0.9926,0.9992,0.9992,-1.7697,-1.7697,0.023324,0.295423,0.295423,4993,0.3044,0.2241,1.5000,0.8875,0.3873
50,Inf,Inf,39,0.047563,0.000777,0.047563,0.031677,0.057816,0.000000,0.9197,0.9650,0.9872,0.9872,-1.7681,-1.7681,0.024325,0.469953,0.469953,4994,0.3269,0.2216,1.5000,0.9472,0.3873
50,Inf,Inf,40,0.064822,0.000968,0.064822,0.044682,0.054037,0.000000,0.8192,0.8967,0.9389,0.9389,-1.6168,-1.6168,0.031816,0.942378,0.942378,4995,0.3626,0.2894,1.5000,0.9394,0.3873
50,Inf,Inf,41,0.067109,0.000935,0.067109,0.044954,0.053561,0.000000,0.7938,0.8698,0.9313,0.9313,-1.5367,-1.5367,0.033155,1.089030,1.089030,4994,0.3035,0.2590,1.5000,0.9763,0.3873
50,Inf,Inf,42,0.051912,0.000993,0.051912,0.034357,0.059541,0.000000,0.8984,0.9427,0.9665,0.9665,-1.6787,-1.6787,0.026463,0.607543,0.607543,4990,0.3172,0.2490,1.5000,0.9581,0.3873
50,Inf,Inf,43,0.058344,0.001080,0.058344,0.036205,0.054133,0.000000,0.8766,0.9204,0.9445,0.9445,-1.7036,-1.7036,0.027695,0.751752,0.751752,4990,0.3748,0.2609,1.5000,1.0498,0.3873
50,Inf,Inf,44,0.063260,0.001117,0.063260,0.042645,0.064937,0.000000,0.8778,0.9331,0.9688,0.9688,-1.5801,-1.5801,0.031061,0.651376,0.651376,4993,0.2795,0.2306,1.5000,0.8880,0.3873
50,Inf,Inf,45,0.054707,0.000753,0.054707,0.037882,0.061349,0.000000,0.9199,0.9585,0.9766,0.9766,-1.6795,-1.6795,0.027638,0.542274,0.542274,4993,0.3000,0.2254,1.5000,1.0297,0.3873
50,Inf,Inf,46,0.059835,0.001103,0.059835,0.038811,0.054064,0.000000,0.8767,0.9303,0.9507,0.9507,-1.6347,-1.6347,0.028952,0.868482,0.868482,4994,0.3381,0.2603,1.5000,1.1142,0.3873
50,Inf,Inf,47,0.049653,0.000782,0.049653,0.033733,0.056483,0.000000,0.9075,0.9567,0.9798,0.9798,-1.7586,-1.7586,0.025183,0.553458,0.553458,4994,0.3278,0.2343,1.5000,0.9231,0.3873
50,Inf,Inf,48,0.061874,0.001336,0.061874,0.037889,0.060326,0.000000,0.8990,0.9491,0.9826,0.9826,-1.6878,-1.6878,0.028460,0.546708,0.546708,4992,0.2618,0.2001,1.5000,0.9455,0.3873
50,Inf,Inf,49,0.045774,0.000712,0.045774,0.031555,0.058931,0.000000,0.9309,0.9726,0.9910,0.9910,-1.7863,-1.7863,0.023757,0.429475,0.429475,4991,0.3504,0.2422,1.5000,0.8843,0.3873
50,Inf,Inf,50,0.043426,0.000622,0.043426,0.030898,0.060786,0.000000,0.9281,0.9764,0.9936,0.9936,-1.7340,-1.7340,0.023924,0.440218,0.440218,4994,0.3210,0.2570,1.5000,0.8958,0.3873
100,100,10000,1,0.044070,0.000675,0.000000,0.031673,0.055883,0.045275,0.9067,0.9448,0.9679,0.9854,-1.6975,-1.5385,0.026139,0.364714,0.603877,4986,0.2411,0.2248,1.5000,0.9944,0.8646
100,100,10000,2,0.059511,0.001085,0.038626,0.040359,0.063365,0.045273,0.8943,0.9631,0.9934,0.9996,-1.6025,-1.4486,0.031173,0.393513,0.589187,4986,0.2160,0.1620,1.5000,0.9110,0.7349
100,100,10000,3,0.042260,0.000531,0.000000,0.032475,0.059498,0.045272,0.9144,0.9705,0.9868,0.9990,-1.6747,-1.5276,0.026135,0.312727,0.536855,4987,0.2414,0.1829,1.5000,0.9864,0.6928
100,100,10000,4,0.048284,0.000656,0.016784,0.035613,0.060042,0.045273,0.9184,0.9711,0.9879,0.9954,-1.6601,-1.5031,0.027897,0.352816,0.541376,4977,0.2751,0.2188,1.5000,1.0137,0.9544
100,100,10000,5,0.051268,0.000647,0.024055,0.039560,0.068571,0.045274,0.8822,0.9365,0.9627,0.9968,-1.4568,-1.4093,0.030510,0.377479,0.790520,4992,0.2270,0.1354,1.5000,1.0455,0.0500
100,100,10000,6,0.061376,0.000874,0.041450,0.045664,0.052512,0.045265,0.7300,0.8349,0.9083,0.9924,-1.3643,-1.4453,0.032835,0.617467,1.534804,4985,0.3282,0.1920,1.5000,1.0737,0.0500
100,100,10000,7,0.056378,0.000986,0.033603,0.040928,0.058808,0.045269,0.8655,0.9436,0.9811,0.9980,-1.6018,-1.4737,0.030326,0.433825,0.725901,4980,0.2721,0.1808,1.5000,0.8891,0.7987
100,100,10000,8,0.046279,0.000663,0.009554,0.033765,0.059668,0.045282,0.9159,0.9562,0.9743,0.9872,-1.6539,-1.5007,0.027288,0.363716,0.561774,4982,0.2749,0.2194,1.5000,0.9308,0.9664
100,100,10000,9,0.048350,0.000655,0.016987,0.035757,0.052698,0.045268,0.8561,0.9311,0.9602,0.9930,-1.6873,-1.5423,0.027426,0.420658,0.793355,4976,0.2715,0.2199,1.5000,0.9655,0.5552
100,100,10000,10,0.039925,0.000499,0.000000,0.030398,0.053832,0.045278,0.8868,0.9400,0.9659,0.9956,-1.7144,-1.5724,0.024888,0.344650,0.660504,4983,0.2648,0.2235,1.5000,0.8927,0.6399
100,100,10000,11,0.044770,0.000634,0.000000,0.032768,0.056799,0.045277,0.9069,0.9569,0.9779,0.9978,-1.7025,-1.5469,0.026312,0.333721,0.595815,4984,0.2696,0.2093,1.5000,0.9481,0.6385
100,100,10000,12,0.049062,0.000682,0.018892,0.036675,0.058403,0.045278,0.8641,0.9294,0.9595,0.9924,-1.5930,-1.4895,0.028481,0.411993,0.752229,4988,0.2924,0.2034,1.5000,0.9962,0.6259
100,100,10000,13,0.044877,0.000517,0.000000,0.034583,0.056342,0.045283,0.8891,0.9555,0.9812,0.9986,-1.6866,-1.5415,0.026688,0.357751,0.630892,4988,0.2959,0.2180,1.5000,0.9871,0.8185
100,100,10000,14,0.046320,0.000531,0.009831,0.036120,0.060460,0.045265,0.9283,0.9781,0.9928,0.9982,-1.6646,-1.5030,0.027577,0.337697,0.533869,4980,0.3316,0.2228,1.5000,1.0937,0.9913
100,100,10000,15,0.053149,0.000887,0.027838,0.038322,0.059611,0.045275,0.8704,0.9424,0.9689,0.9962,-1.5961,-1.4738,0.029501,0.409566,0.714472,4984,0.2242,0.1949,1.5000,0.9987,0.5997
100,100,10000,16,0.048653,0.000605,0.017814,0.036675,0.056270,0.045274,0.8621,0.9358,0.9755,0.9980,-1.6453,-1.5176,0.028056,0.409171,0.722825,4988,0.2864,0.2157,1.5000,0.9020,0.7365
100,100,10000,17,0.038359,0.000555,0.000000,0.028668,0.055310,0.045275,0.9165,0.9669,0.9830,0.9990,-1.7701,-1.5983,0.024067,0.270363,0.524838,4992,0.3022,0.2123,1.5000,0.9060,0.6770
100,100,10000,18,0.043409,0.000530,0.000000,0.033629,0.056451,0.045284,0.9214,0.9707,0.9928,1.0000,-1.7249,-1.5599,0.025913,0.317941,0.543814,4989,0.3299,0.2486,1.5000,1.0293,0.8895
100,100,10000,19,0.048653,0.000699,0.017797,0.035579,0.051714,0.045281,0.8350,0.9219,0.9617,0.9890,-1.6529,-1.5405,0.027514,0.451645,0.886867,4981,0.3303,0.2262,1.5000,0.9709,0.4744
100,100,10000,20,0.046634,0.000692,0.011175,0.034087,0.059790,0.045275,0.9196,0.9667,0.9844,0.9924,-1.6702,-1.5116,0.027245,0.340674,0.529917,4989,0.2465,0.1981,1.5000,0.9565,0.8530
100,100,10000,21,0.064617,0.001177,0.046105,0.045869,0.058034,0.045274,0.8169,0.9153,0.9562,0.9843,-1.5180,-1.4203,0.033544,0.560513,0.924659,4982,0.2890,0.2067,1.5000,0.9833,0.6691
100,100,10000,22,0.050396,0.000607,0.022123,0.038765,0.054244,0.045280,0.8144,0.9098,0.9629,0.9964,-1.6026,-1.4934,0.029053,0.489677,0.888067,4990,0.3294,0.2701,1.5000,1.1329,0.7308
100,100,10000,23,0.055407,0.000736,0.031938,0.041126,0.059981,0.045276,0.8398,0.9246,0.9591,0.9900,-1.5340,-1.4348,0.031081,0.498413,0.854612,4986,0.2795,0.1900,1.5000,0.9507,0.6396
100,100,10000,24,0.044219,0.000561,0.000000,0.034364,0.060838,0.045274,0.9390,0.9793,0.9878,0.9976,-1.6674,-1.5190,0.026745,0.307608,0.510916,4987,0.2160,0.1894,1.5000,0.8739,0.8076
100,100,10000,25,0.048613,0.000525,0.017691,0.038655,0.059299,0.045279,0.8716,0.9539,0.9864,1.0000,-1.6077,-1.4936,0.028572,0.392712,0.681520,4985,0.2476,0.2065,1.5000,0.9059,0.7654
100,100,10000,26,0.049698,0.000512,0.020490,0.039091,0.057219,0.045277,0.8659,0.9474,0.9769,0.9986,-1.6109,-1.4978,0.028824,0.424446,0.746001,4983,0.3118,0.1879,1.5000,0.9640,0.7695
100,100,10000,27,0.046718,0.000473,0.011562,0.037602,0.062402,0.045265,0.9084,0.9634,0.9809,0.9990,-1.5987,-1.4771,0.028293,0.353176,0.604899,4977,0.2061,0.1899,1.5000,0.9990,0.7265
100,100,10000,28,0.045830,0.000481,0.007081,0.036227,0.054231,0.045279,0.8692,0.9344,0.9625,0.9972,-1.6525,-1.5424,0.027055,0.397180,0.807425,4985,0.2827,0.2137,1.5000,0.9881,0.4936
100,100,10000,29,0.049670,0.000589,0.020410,0.037509,0.058761,0.045283,0.8699,0.9527,0.9898,1.0000,-1.6341,-1.5002,0.028581,0.393805,0.662032,4989,0.3362,0.2306,1.5000,0.9149,0.8255
100,100,10000,30,0.050353,0.000600,0.022029,0.038616,0.056569,0.045278,0.8483,0.9119,0.9601,0.9900,-1.5962,-1.4757,0.029165,0.479036,0.793008,4982,0.2499,0.2319,1.5000,0.8843,0.8453
100,100,10000,31,0.042799,0.000538,0.000000,0.032998,0.053505,0.045273,0.9158,0.9767,0.9922,0.9998,-1.7643,-1.5875,0.025283,0.316044,0.568766,4979,0.2750,0.1908,1.5000,0.9335,0.7254
100,100,10000,32,0.043207,0.000632,0.000000,0.032167,0.057543,0.045270,0.9308,0.9759,0.9906,0.9998,-1.7320,-1.5634,0.025635,0.289264,0.513223,4982,0.3064,0.1917,1.5000,0.8802,0.8185
100,100,10000,33,0.054022,0.000663,0.029481,0.041653,0.056946,0.045269,0.8370,0.9200,0.9609,0.9938,-1.5672,-1.4723,0.030369,0.485795,0.879399,4987,0.2509,0.2400,1.5000,0.9811,0.6460
100,100,10000,34,0.037669,0.000395,0.000000,0.029613,0.055693,0.045279,0.9251,0.9812,0.9946,0.9992,-1.7573,-1.5821,0.024307,0.286504,0.509606,4990,0.2818,0.2023,1.5000,0.9530,0.7713
100,100,10000,35,0.067396,0.001340,0.049928,0.044056,0.055206,0.045271,0.8516,0.9158,0.9511,0.9751,-1.6216,-1.4610,0.032955,0.536470,0.837915,4987,0.2891,0.2155,1.5000,0.9562,0.7934
100,100,10000,36,0.043559,0.000392,0.000000,0.035733,0.057565,0.045284,0.9112,0.9777,0.9902,1.0000,-1.6768,-1.5362,0.026563,0.336145,0.607867,4980,0.2629,0.2033,1.5000,0.9928,0.7107
100,100,10000,37,0.046572,0.000758,0.010903,0.033648,0.061528,0.045278,0.9422,0.9825,0.9946,0.9988,-1.6914,-1.5238,0.026933,0.293273,0.459048,4983,0.2878,0.2417,1.5000,1.0206,0.9256
100,100,10000,38,0.039106,0.000551,0.000000,0.028875,0.059275,0.045278,0.9470,0.9846,0.9952,1.0000,-1.7448,-1.5685,0.024593,0.243272,0.408064,4984,0.3262,0.2058,1.5000,0.9634,0.8462
100,100,10000,39,0.045357,0.000525,0.002783,0.035823,0.054976,0.045272,0.8880,0.9502,0.9761,0.9942,-1.6754,-1.5370,0.026891,0.387296,0.703985,4983,0.2791,0.2213,1.5000,0.9554,0.7078
100,100,10000,40,0.042880,0.000540,0.000000,0.032621,0.057886,0.045270,0.9141,0.9675,0.9838,0.9998,-1.6994,-1.5497,0.025914,0.306056,0.567154,4985,0.2274,0.1664,1.5000,0.9031,0.4595
100,100,10000,41,0.046524,0.000510,0.010721,0.035628,0.058183,0.045272,0.8765,0.9495,0.9832,1.0000,-1.6446,-1.5114,0.027590,0.368820,0.636336,4987,0.2356,0.2275,1.5000,0.9572,0.8279
100,100,10000,42,0.051108,0.000707,0.023708,0.036964,0.054231,0.045276,0.8569,0.9336,0.9669,0.9954,-1.6768,-1.5227,0.028396,0.433829,0.747266,4983,0.2569,0.2032,1.5000,0.9223,0.6074
100,100,10000,43,0.047721,0.000576,0.015094,0.037069,0.057451,0.045271,0.8832,0.9597,0.9857,0.9992,-1.6534,-1.5186,0.027814,0.378252,0.665966,4982,0.2969,0.2249,1.5000,1.0151,0.6857
100,100,10000,44,0.056660,0.001231,0.034061,0.037197,0.055994,0.045280,0.8858,0.9460,0.9743,0.9831,-1.6875,-1.5132,0.029158,0.424488,0.652814,4984,0.3340,0.2292,1.5000,0.9914,0.9118
100,100,10000,45,0.050642,0.000664,0.022681,0.037818,0.061170,0.045278,0.9043,0.9649,0.9855,0.9990,-1.6367,-1.4971,0.028653,0.351263,0.602960,4982,0.2901,0.1767,1.5000,0.9960,0.6028
100,100,10000,46,0.054972,0.000881,0.031185,0.040121,0.060152,0.045271,0.8765,0.9537,0.9791,0.9932,-1.5869,-1.4598,0.030312,0.436340,0.683027,4988,0.2902,0.1868,1.5000,1.0170,0.9565
100,100,10000,47,0.051652,0.000852,0.024864,0.039415,0.054109,0.045274,0.8686,0.9531,0.9775,0.9910,-1.6415,-1.5119,0.028716,0.459513,0.785567,4985,0.3286,0.2473,1.5000,0.9947,0.8747
100,100,10000,48,0.047007,0.000820,0.012634,0.034809,0.059143,0.045277,0.9157,0.9651,0.9852,0.9948,-1.6645,-1.5149,0.027316,0.348101,0.562252,4985,0.2644,0.1923,1.5000,0.9163,0.9068
100,100,10000,49,0.044488,0.000555,0.000000,0.033551,0.052157,0.045269,0.8715,0.9424,0.9803,0.9990,-1.7416,-1.5842,0.025896,0.369943,0.674368,4981,0.2891,0.2252,1.5000,0.8118,0.7778
100,100,10000,50,0.042265,0.000502,0.000000,0.033526,0.052712,0.045281,0.8779,0.9521,0.9782,0.9986,-1.7156,-1.5792,0.025544,0.361661,0.721461,4989,0.3346,0.2071,1.5000,0.9744,0.5549
100,1000,100000,1,0.030040,0.000464,0.026409,0.021492,0.039225,0.014317,0.9067,0.9633,0.9864,0.9942,-2.1231,-2.0819,0.016544,0.434879,0.539742,4986,0.3100,0.2135,1.5000,0.9420,0.2199
