u1,u2,u3,Q_jac,Q_det,gg,ee
0.045000,-0.010000,0.020000,0.964728,0.990893,0.130830,0.833885
0.050000,-0.010000,0.020000,0.956962,0.988763,0.131276,0.825674
0.055000,-0.010000,0.020000,0.948638,0.986447,0.131816,0.816810
0.060000,-0.010000,0.020000,0.939840,0.983955,0.132491,0.807336
0.065000,-0.010000,0.020000,0.930679,0.981309,0.133343,0.797324
0.070000,-0.010000,0.020000,0.921242,0.978520,0.134413,0.786817
-0.070000,-0.005000,0.020000,0.894436,0.956239,0.120048,0.774376
-0.065000,-0.005000,0.020000,0.906961,0.962346,0.121681,0.785268
-0.060000,-0.005000,0.020000,0.918975,0.967959,0.123262,0.795700
-0.055000,-0.005000,0.020000,0.930414,0.973090,0.124795,0.805607
-0.050000,-0.005000,0.020000,0.941181,0.977733,0.126274,0.814896
-0.045000,-0.005000,0.020000,0.951217,0.981902,0.127696,0.823509
-0.040000,-0.005000,0.020000,0.960462,0.985608,0.129057,0.831393
-0.035000,-0.005000,0.020000,0.968831,0.988854,0.130345,0.838474
-0.030000,-0.005000,0.020000,0.976277,0.991654,0.131552,0.844713
-0.025000,-0.005000,0.020000,0.982746,0.994019,0.132667,0.850067
-0.020000,-0.005000,0.020000,0.988200,0.995964,0.133682,0.854506
-0.015000,-0.005000,0.020000,0.985736,0.997498,0.134585,0.857994
-0.010000,-0.005000,0.020000,0.983996,0.998638,0.135369,0.860519
-0.005000,-0.005000,0.020000,0.983105,0.999397,0.136030,0.862071
0.000000,-0.005000,0.020000,0.983064,0.999792,0.136562,0.862644
0.005000,-0.005000,0.020000,0.983868,0.999837,0.136969,0.862246
0.010000,-0.005000,0.020000,0.985511,0.999548,0.137253,0.860888
0.015000,-0.005000,0.020000,0.987978,0.998944,0.137423,0.858591
0.020000,-0.005000,0.020000,0.991257,0.998040,0.137491,0.855380
0.025000,-0.005000,0.020000,0.988766,0.996852,0.137474,0.851281
0.030000,-0.005000,0.020000,0.983741,0.995399,0.137393,0.846337
0.035000,-0.005000,0.020000,0.977869,0.993697,0.137272,0.840585
0.040000,-0.005000,0.020000,0.971221,0.991763,0.137142,0.834067
0.045000,-0.005000,0.020000,0.963868,0.989611,0.137034,0.826822
0.050000,-0.005000,0.020000,0.955907,0.987261,0.136985,0.818910
0.055000,-0.005000,0.020000,0.947418,0.984728,0.137032,0.810374
0.060000,-0.005000,0.020000,0.938481,0.982024,0.137216,0.801253
0.065000,-0.005000,0.020000,0.929205,0.979169,0.137580,0.791613
0.070000,-0.005000,0.020000,0.919672,0.976174,0.138164,0.781496
-0.070000,0.000000,0.020000,0.904561,0.960066,0.135659,0.768890
-0.065000,0.000000,0.020000,0.916539,0.965914,0.137110,0.779417
-0.060000,0.000000,0.020000,0.927960,0.971268,0.138477,0.789471
-0.055000,0.000000,0.020000,0.938767,0.976137,0.139762,0.798993
-0.050000,0.000000,0.020000,0.948870,0.980519,0.140963,0.807895
-0.045000,0.000000,0.020000,0.958216,0.984427,0.142076,0.816127
-0.040000,0.000000,0.020000,0.966750,0.987872,0.143099,0.823639
-0.035000,0.000000,0.020000,0.974399,0.990857,0.144021,0.830366
-0.030000,0.000000,0.020000,0.981120,0.993397,0.144837,0.836271
-0.025000,0.000000,0.020000,0.986636,0.995504,0.145537,0.841318
-0.020000,0.000000,0.020000,0.990221,0.997192,0.146115,0.845482
-0.015000,0.000000,0.020000,0.993023,0.998471,0.146562,0.848730
-0.010000,0.000000,0.020000,0.995034,0.999357,0.146874,0.851054
-0.005000,0.000000,0.020000,0.996253,0.999865,0.147048,0.852446
0.000000,0.000000,0.020000,0.996676,1.000000,0.147083,0.852905
0.005000,0.000000,0.020000,0.996309,0.999809,0.146984,0.852438
0.010000,0.000000,0.020000,0.995158,0.999277,0.146755,0.851058
0.015000,0.000000,0.020000,0.993233,0.998432,0.146408,0.848786
0.020000,0.000000,0.020000,0.990545,0.997290,0.145956,0.845647
0.025000,0.000000,0.020000,0.987097,0.995867,0.145419,0.841666
0.030000,0.000000,0.020000,0.981716,0.994183,0.144819,0.836885
0.035000,0.000000,0.020000,0.975532,0.992253,0.144183,0.831337
0.040000,0.000000,0.020000,0.968616,0.990095,0.143540,0.825064
0.045000,0.000000,0.020000,0.961034,0.987722,0.142923,0.818099
0.050000,0.000000,0.020000,0.952883,0.985156,0.142369,0.810502
0.055000,0.000000,0.020000,0.944239,0.982410,0.141917,0.802310
0.060000,0.000000,0.020000,0.935177,0.979496,0.141606,0.793559
0.065000,0.000000,0.020000,0.925803,0.976436,0.141479,0.784312
0.070000,0.000000,0.020000,0.916193,0.973241,0.141577,0.774605
-0.070000,0.005000,0.020000,0.900871,0.963341,0.151970,0.761987
-0.065000,0.005000,0.020000,0.909814,0.968924,0.153156,0.772116
-0.060000,0.005000,0.020000,0.918390,0.974012,0.154227,0.781762
-0.055000,0.005000,0.020000,0.926539,0.978615,0.155186,0.790871
-0.050000,0.005000,0.020000,0.934185,0.982732,0.156034,0.799364
-0.045000,0.005000,0.020000,0.941282,0.986374,0.156767,0.807195
-0.040000,0.005000,0.020000,0.947791,0.989554,0.157382,0.814319
-0.035000,0.005000,0.020000,0.953657,0.992276,0.157874,0.820677
-0.030000,0.005000,0.020000,0.958855,0.994554,0.158238,0.826239
-0.025000,0.005000,0.020000,0.963360,0.996401,0.158466,0.830972
-0.020000,0.005000,0.020000,0.967154,0.997830,0.158554,0.834854
-0.015000,0.005000,0.020000,0.970217,0.998852,0.158497,0.837860
-0.010000,0.005000,0.020000,0.972543,0.999484,0.158293,0.839982
-0.005000,0.005000,0.020000,0.974131,0.999741,0.157941,0.841217
0.000000,0.005000,0.020000,0.974976,0.999637,0.157443,0.841565
0.005000,0.005000,0.020000,0.975084,0.999190,0.156806,0.841035
0.010000,0.005000,0.020000,0.974458,0.998415,0.156036,0.839640
0.015000,0.005000,0.020000,0.973109,0.997330,0.155147,0.837402
0.020000,0.005000,0.020000,0.971042,0.995952,0.154156,0.834344
0.025000,0.005000,0.020000,0.968265,0.994297,0.153082,0.830492
0.030000,0.005000,0.020000,0.964790,0.992384,0.151949,0.825885
0.035000,0.005000,0.020000,0.960624,0.990230,0.150785,0.820555
0.040000,0.005000,0.020000,0.955774,0.987850,0.149621,0.814540
0.045000,0.005000,0.020000,0.950238,0.985260,0.148488,0.807872
0.050000,0.005000,0.020000,0.944033,0.982482,0.147426,0.800605
0.055000,0.005000,0.020000,0.937157,0.979527,0.146472,0.792774
0.060000,0.005000,0.020000,0.929602,0.976409,0.145665,0.784413
0.065000,0.005000,0.020000,0.920637,0.973150,0.145048,0.775578
0.070000,0.005000,0.020000,0.910975,0.969759,0.144662,0.766301
-0.070000,0.010000,0.020000,0.875782,0.966076,0.168794,0.753722
-0.065000,0.010000,0.020000,0.884639,0.971389,0.169639,0.763424
-0.060000,0.010000,0.020000,0.893151,0.976207,0.170342,0.772638
-0.055000,0.010000,0.020000,0.901263,0.980540,0.170907,0.781315
-0.050000,0.010000,0.020000,0.908902,0.984387,0.171334,0.789382
-0.045000,0.010000,0.020000,0.916028,0.987762,0.171624,0.796797
-0.040000,0.010000,0.020000,0.922603,0.990675,0.171774,0.803523
-0.035000,0.010000,0.020000,0.928579,0.993131,0.171781,0.809506
-0.030000,0.010000,0.020000,0.933933,0.995145,0.171641,0.814720
-0.025000,0.010000,0.020000,0.938640,0.996730,0.171351,0.819137
-0.020000,0.010000,0.020000,0.942687,0.997900,0.170907,0.822740
-0.015000,0.010000,0.020000,0.946053,0.998665,0.170308,0.825506
-0.010000,0.010000,0.020000,0.948734,0.999043,0.169553,0.827432
-0.005000,0.010000,0.020000,0.950728,0.999049,0.168643,0.828517
0.000000,0.010000,0.020000,0.952030,0.998697,0.167586,0.828762
0.005000,0.010000,0.020000,0.952646,0.998006,0.166387,0.828178
0.010000,0.010000,0.020000,0.952577,0.996990,0.165056,0.826779
0.015000,0.010000,0.020000,0.951831,0.995668,0.163610,0.824586
0.020000,0.010000,0.020000,0.950412,0.994057,0.162066,0.821624
0.025000,0.010000,0.020000,0.948326,0.992172,0.160443,0.817914
0.030000,0.010000,0.020000,0.945581,0.990034,0.158770,0.813496
0.035000,0.010000,0.020000,0.942181,0.987658,0.157073,0.808399
0.040000,0.010000,0.020000,0.938130,0.985062,0.155383,0.802659
0.045000,0.010000,0.020000,0.933425,0.982260,0.153734,0.796304
0.050000,0.010000,0.020000,0.928076,0.979273,0.152164,0.789385
0.055000,0.010000,0.020000,0.922079,0.976115,0.150710,0.781934
0.060000,0.010000,0.020000,0.915425,0.972799,0.149410,0.773981
0.065000,0.010000,0.020000,0.908123,0.969345,0.148308,0.765577
0.070000,0.010000,0.020000,0.900164,0.965766,0.147444,0.756753
-0.070000,0.015000,0.020000,0.849133,0.968278,0.185906,0.744185
-0.065000,0.015000,0.020000,0.857951,0.973317,0.186345,0.753442
-0.060000,0.015000,0.020000,0.866445,0.977863,0.186618,0.762209
-0.055000,0.015000,0.020000,0.874566,0.981924,0.186730,0.770441
-0.050000,0.015000,0.020000,0.882244,0.985500,0.186683,0.778073
-0.045000,0.015000,0.020000,0.889444,0.988605,0.186479,0.785069
-0.040000,0.015000,0.020000,0.896132,0.991249,0.186116,0.791394
-0.035000,0.015000,0.020000,0.902262,0.993440,0.185595,0.797002
-0.030000,0.015000,0.020000,0.907813,0.995191,0.184912,0.801871
-0.025000,0.015000,0.020000,0.912764,0.996514,0.184068,0.805977
-0.020000,0.015000,0.020000,0.917102,0.997425,0.183060,0.809308
-0.015000,0.015000,0.020000,0.920808,0.997935,0.181891,0.811844
-0.010000,0.015000,0.020000,0.923878,0.998061,0.180561,0.813585
-0.005000,0.015000,0.020000,0.926311,0.997818,0.179074,0.814531
0.000000,0.015000,0.020000,0.928101,0.997221,0.177440,0.814686
0.005000,0.015000,0.020000,0.929251,0.996289,0.175666,0.814063
0.010000,0.015000,0.020000,0.929765,0.995035,0.173764,0.812674
0.015000,0.015000,0.020000,0.929645,0.993480,0.171752,0.810543
0.020000,0.015000,0.020000,0.928895,0.991640,0.169650,0.807691
0.025000,0.015000,0.020000,0.927518,0.989530,0.167476,0.804140
0.030000,0.015000,0.020000,0.925520,0.987171,0.165262,0.799927
0.035000,0.015000,0.020000,0.922901,0.984580,0.163034,0.795080
0.040000,0.015000,0.020000,0.919663,0.981773,0.160823,0.789631
0.045000,0.015000,0.020000,0.915800,0.978764,0.158661,0.783607
0.050000,0.015000,0.020000,0.911319,0.975576,0.156589,0.777053
0.055000,0.015000,0.020000,0.906211,0.972221,0.154643,0.770000
0.060000,0.015000,0.020000,0.900467,0.968713,0.152859,0.762472
0.065000,0.015000,0.020000,0.894092,0.965072,0.151282,0.754519
0.070000,0.015000,0.020000,0.887071,0.961311,0.149949,0.746166
-0.070000,0.020000,0.020000,0.821164,0.969964,0.203149,0.733459
-0.065000,0.020000,0.020000,0.829986,0.974728,0.203127,0.742258
-0.060000,0.020000,0.020000,0.838506,0.978999,0.202918,0.750569
-0.055000,0.020000,0.020000,0.846679,0.982786,0.202528,0.758352
-0.050000,0.020000,0.020000,0.854440,0.986091,0.201962,0.765548
-0.045000,0.020000,0.020000,0.861757,0.988925,0.201222,0.772125
-0.040000,0.020000,0.020000,0.868598,0.991302,0.200310,0.778054
-0.035000,0.020000,0.020000,0.874922,0.993227,0.199227,0.783294
-0.030000,0.020000,0.020000,0.880709,0.994715,0.197973,0.787827
-0.025000,0.020000,0.020000,0.885940,0.995779,0.196549,0.791634
-0.020000,0.020000,0.020000,0.890605,0.996433,0.194955,0.794705
-0.015000,0.020000,0.020000,0.894683,0.996690,0.193197,0.797026
-0.010000,0.020000,0.020000,0.898174,0.996567,0.191277,0.798597
-0.005000,0.020000,0.020000,0.901074,0.996077,0.189201,0.799421
0.000000,0.020000,0.020000,0.903377,0.995239,0.186981,0.799504
0.005000,0.020000,0.020000,0.905086,0.994069,0.184626,0.798858
0.010000,0.020000,0.020000,0.906203,0.992582,0.182149,0.797498
0.015000,0.020000,0.020000,0.906728,0.990798,0.179571,0.795446
0.020000,0.020000,0.020000,0.906664,0.988734,0.176912,0.792722
0.025000,0.020000,0.020000,0.906012,0.986404,0.174191,0.789349
0.030000,0.020000,0.020000,0.904773,0.983831,0.171440,0.785359
0.035000,0.020000,0.020000,0.902947,0.981030,0.168687,0.780780
0.040000,0.020000,0.020000,0.900531,0.978018,0.165962,0.775639
0.045000,0.020000,0.020000,0.897520,0.974809,0.163298,0.769963
0.050000,0.020000,0.020000,0.893914,0.971426,0.160734,0.763793
0.055000,0.020000,0.020000,0.889703,0.967882,0.158306,0.757155
0.060000,0.020000,0.020000,0.884876,0.964188,0.156050,0.750071
0.065000,0.020000,0.020000,0.879432,0.960369,0.154008,0.742586
0.070000,0.020000,0.020000,0.873357,0.956434,0.152218,0.734721
-0.070000,0.025000,0.020000,0.792103,0.971151,0.220384,0.721633
-0.065000,0.025000,0.020000,0.800970,0.975638,0.219855,0.729970
-0.060000,0.025000,0.020000,0.809557,0.979634,0.219122,0.737824
-0.055000,0.025000,0.020000,0.817822,0.983147,0.218191,0.745160
-0.050000,0.025000,0.020000,0.825706,0.986180,0.217072,0.751924
-0.045000,0.025000,0.020000,0.833178,0.988745,0.215766,0.758089
-0.040000,0.025000,0.020000,0.840212,0.990854,0.214275,0.763633
-0.035000,0.025000,0.020000,0.846765,0.992515,0.212606,0.768517
-0.030000,0.025000,0.020000,0.852823,0.993742,0.210760,0.772729
-0.025000,0.025000,0.020000,0.858368,0.994549,0.208740,0.776253
-0.020000,0.025000,0.020000,0.863390,0.994948,0.206547,0.779082
-0.015000,0.025000,0.020000,0.867870,0.994955,0.204190,0.781206
-0.010000,0.025000,0.020000,0.871807,0.994586,0.201673,0.782626
-0.005000,0.025000,0.020000,0.875199,0.993854,0.199003,0.783348
0.000000,0.025000,0.020000,0.878038,0.992779,0.196196,0.783379
0.005000,0.025000,0.020000,0.880325,0.991376,0.193261,0.782732
0.010000,0.025000,0.020000,0.882064,0.989660,0.190212,0.781421
0.015000,0.025000,0.020000,0.883250,0.987652,0.187073,0.779468
0.020000,0.025000,0.020000,0.883885,0.985370,0.183863,0.776894
0.025000,0.025000,0.020000,0.883968,0.982826,0.180603,0.773717
0.030000,0.025000,0.020000,0.883499,0.980045,0.177326,0.769970
0.035000,0.025000,0.020000,0.882473,0.977040,0.174059,0.765677
0.040000,0.025000,0.020000,0.880887,0.973831,0.170832,0.760865
0.045000,0.025000,0.020000,0.878732,0.970429,0.167677,0.755555
0.050000,0.025000,0.020000,0.876006,0.966858,0.164634,0.749786
0.055000,0.025000,0.020000,0.872696,0.963132,0.161738,0.743579
0.060000,0.025000,0.020000,0.868788,0.959262,0.159023,0.736956
0.065000,0.025000,0.020000,0.864278,0.955271,0.156531,0.729955
0.070000,0.025000,0.020000,0.859150,0.951170,0.154299,0.722595
-0.070000,0.030000,0.020000,0.762258,0.971855,0.237439,0.708843
-0.065000,0.030000,0.020000,0.771207,0.976066,0.236369,0.716721
-0.060000,0.030000,0.020000,0.779898,0.979787,0.235080,0.724124
-0.055000,0.030000,0.020000,0.788294,0.983027,0.233582,0.731022
-0.050000,0.030000,0.020000,0.796336,0.985789,0.231885,0.737367
-0.045000,0.030000,0.020000,0.803999,0.988087,0.229992,0.743136
-0.040000,0.030000,0.020000,0.811257,0.989931,0.227907,0.748311
-0.035000,0.030000,0.020000,0.818073,0.991331,0.225640,0.752858
-0.030000,0.030000,0.020000,0.824432,0.992300,0.223192,0.756769
-0.025000,0.030000,0.020000,0.830318,0.992853,0.220568,0.760032
-0.020000,0.030000,0.020000,0.835725,0.993003,0.217772,0.762642
-0.015000,0.030000,0.020000,0.840631,0.992764,0.214815,0.764591
-0.010000,0.030000,0.020000,0.845036,0.992153,0.211703,0.765885
-0.005000,0.030000,0.020000,0.848939,0.991185,0.208444,0.766528
0.000000,0.030000,0.020000,0.852329,0.989877,0.205055,0.766530
0.005000,0.030000,0.020000,0.855210,0.988247,0.201549,0.765905
0.010000,0.030000,0.020000,0.857581,0.986309,0.197938,0.764666
0.015000,0.030000,0.020000,0.859438,0.984085,0.194250,0.762834
0.020000,0.030000,0.020000,0.860780,0.981590,0.190503,0.760429
0.025000,0.030000,0.020000,0.861605,0.978840,0.186718,0.757469
0.030000,0.030000,0.020000,0.861909,0.975858,0.182930,0.753984
0.035000,0.030000,0.020000,0.861686,0.972658,0.179164,0.749996
0.040000,0.030000,0.020000,0.860931,0.969258,0.175452,0.745528
0.045000,0.030000,0.020000,0.859632,0.965671,0.171823,0.740601
0.050000,0.030000,0.020000,0.857784,0.961922,0.168318,0.735248
0.055000,0.030000,0.020000,0.855372,0.958022,0.164971,0.729489
0.060000,0.030000,0.020000,0.852381,0.953984,0.161814,0.723341
0.065000,0.030000,0.020000,0.848803,0.949831,0.158890,0.716838
0.070000,0.030000,0.020000,0.844618,0.945574,0.156232,0.709997
-0.070000,0.035000,0.020000,0.731839,0.972098,0.254214,0.695199
-0.065000,0.035000,0.020000,0.740905,0.976033,0.252577,0.702627
-0.060000,0.035000,0.020000,0.749734,0.979480,0.250712,0.709592
-0.055000,0.035000,0.020000,0.758293,0.982449,0.248628,0.716067
-0.050000,0.035000,0.020000,0.766527,0.984943,0.246337,0.722010
-0.045000,0.035000,0.020000,0.774411,0.986976,0.243846,0.727403
-0.040000,0.035000,0.020000,0.781925,0.988559,0.241159,0.732230
-0.035000,0.035000,0.020000,0.789031,0.989701,0.238287,0.736465
-0.030000,0.035000,0.020000,0.795718,0.990416,0.235235,0.740099
-0.025000,0.035000,0.020000,0.801971,0.990719,0.232009,0.743125
-0.020000,0.035000,0.020000,0.807783,0.990624,0.228613,0.745542
-0.015000,0.035000,0.020000,0.813135,0.990144,0.225062,0.747343
-0.010000,0.035000,0.020000,0.818026,0.989298,0.221363,0.748535
-0.005000,0.035000,0.020000,0.822455,0.988098,0.217525,0.749126
0.000000,0.035000,0.020000,0.826411,0.986565,0.213567,0.749124
0.005000,0.035000,0.020000,0.829896,0.984714,0.209503,0.748544
0.010000,0.035000,0.020000,0.832909,0.982561,0.205345,0.747400
0.015000,0.035000,0.020000,0.835442,0.980127,0.201124,0.745712
0.020000,0.035000,0.020000,0.837495,0.977428,0.196857,0.743498
0.025000,0.035000,0.020000,0.839065,0.974479,0.192565,0.740775
0.030000,0.035000,0.020000,0.840142,0.971303,0.188284,0.737572
0.035000,0.035000,0.020000,0.840722,0.967916,0.184038,0.733906
0.040000,0.035000,0.020000,0.840795,0.964334,0.179859,0.729800
0.045000,0.035000,0.020000,0.840349,0.960572,0.175776,0.725270
0.050000,0.035000,0.020000,0.839374,0.956652,0.171829,0.720349
0.055000,0.035000,0.020000,0.837855,0.952588,0.168049,0.715051
0.060000,0.035000,0.020000,0.835775,0.948391,0.164469,0.709390
0.065000,0.035000,0.020000,0.833121,0.944085,0.161131,0.703398
0.070000,0.035000,0.020000,0.829874,0.939680,0.158066,0.697086
-0.070000,0.040000,0.020000,0.701069,0.971899,0.270611,0.680826
-0.065000,0.040000,0.020000,0.710284,0.975560,0.268390,0.687820
-0.060000,0.040000,0.020000,0.719283,0.978736,0.265936,0.694365
-0.055000,0.040000,0.020000,0.728036,0.981437,0.263256,0.700438
-0.050000,0.040000,0.020000,0.736490,0.983666,0.260366,0.706002
-0.045000,0.040000,0.020000,0.744624,0.985437,0.257274,0.711043
-0.040000,0.040000,0.020000,0.752420,0.986763,0.253984,0.715549
-0.035000,0.040000,0.020000,0.759841,0.987651,0.250510,0.719497
-0.030000,0.040000,0.020000,0.766878,0.988118,0.246859,0.722883
-0.025000,0.040000,0.020000,0.773517,0.988177,0.243038,0.725701
-0.020000,0.040000,0.020000,0.779754,0.987841,0.239052,0.727952
-0.015000,0.040000,0.020000,0.785568,0.987127,0.234919,0.729633
-0.010000,0.040000,0.020000,0.790958,0.986051,0.230648,0.730752
-0.005000,0.040000,0.020000,0.795926,0.984627,0.226245,0.731317
0.000000,0.040000,0.020000,0.800456,0.982875,0.221736,0.731338
0.005000,0.040000,0.020000,0.804551,0.980810,0.217132,0.730829
0.010000,0.040000,0.020000,0.808210,0.978449,0.212447,0.729804
0.015000,0.040000,0.020000,0.811423,0.975813,0.207713,0.728281
0.020000,0.040000,0.020000,0.814187,0.972918,0.202946,0.726280
0.025000,0.040000,0.020000,0.816500,0.969778,0.198169,0.723814
0.030000,0.040000,0.020000,0.818348,0.966418,0.193416,0.720909
0.035000,0.040000,0.020000,0.819724,0.962852,0.188712,0.717582
0.040000,0.040000,0.020000,0.820619,0.959097,0.184088,0.713853
0.045000,0.040000,0.020000,0.821019,0.955168,0.179571,0.709736
0.050000,0.040000,0.020000,0.820909,0.951087,0.175203,0.705258
0.055000,0.040000,0.020000,0.820274,0.946868,0.171012,0.700432
0.060000,0.040000,0.020000,0.819095,0.942522,0.167029,0.695270
0.065000,0.040000,0.020000,0.817355,0.938072,0.163297,0.689797
0.070000,0.040000,0.020000,0.815034,0.933530,0.159844,0.684024
-0.070000,0.045000,0.020000,0.670130,0.971280,0.286563,0.665839
-0.065000,0.045000,0.020000,0.679522,0.974670,0.283751,0.672420
-0.060000,0.045000,0.020000,0.688720,0.977577,0.280702,0.678567
-0.055000,0.045000,0.020000,0.697693,0.980013,0.277424,0.684263
-0.050000,0.045000,0.020000,0.706393,0.981982,0.273936,0.689475
-0.045000,0.045000,0.020000,0.714801,0.983496,0.270245,0.694192
-0.040000,0.045000,0.020000,0.722901,0.984568,0.266359,0.698406
-0.035000,0.045000,0.020000,0.730659,0.985209,0.262292,0.702097
-0.030000,0.045000,0.020000,0.738065,0.985432,0.258053,0.705264
-0.025000,0.045000,0.020000,0.745108,0.985252,0.253650,0.707904
-0.020000,0.045000,0.020000,0.751785,0.984682,0.249090,0.710020
-0.015000,0.045000,0.020000,0.758073,0.983740,0.244392,0.711610
-0.010000,0.045000,0.020000,0.763973,0.982441,0.239566,0.712684
-0.005000,0.045000,0.020000,0.769486,0.980799,0.234620,0.713251
0.000000,0.045000,0.020000,0.774597,0.978836,0.229579,0.713321
0.005000,0.045000,0.020000,0.779306,0.976566,0.224457,0.712908
0.010000,0.045000,0.020000,0.783612,0.974004,0.219268,0.712026
0.015000,0.045000,0.020000,0.787503,0.971174,0.214043,0.710692
0.020000,0.045000,0.020000,0.790976,0.968091,0.208801,0.708923
0.025000,0.045000,0.020000,0.794027,0.964769,0.203560,0.706733
0.030000,0.045000,0.020000,0.796639,0.961233,0.198359,0.704144
0.035000,0.045000,0.020000,0.798805,0.957497,0.193221,0.701172
0.040000,0.045000,0.020000,0.800512,0.953579,0.188175,0.697833
0.045000,0.045000,0.020000,0.801747,0.949491,0.183247,0.694140
