scan_kind,sequence_name,sequence_label,numMS,scan_name,x_axis,y_axis,x_index,y_index,rabi_ratio,phase_pi,sideband_2pi_khz,fcl_2pi_khz,gg,ee,eg,ge,odd,balance,nominal_gg,nominal_ee,score
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,4,3,1,-0.43333333333333335,-1.6000000000000001,0,0.71984487378176854,0.2102799572964395,0.034937584460895996,0.034937584460895996,0.069875168921791991,0.50956491648532909,9.2727763303247752e-05,0.99989549141336287,0.2102799572964395
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,5,3,1,-0.43333333333333335,-1.4666666666666666,0,0.57855228792740587,0.31370999639892294,0.053868857836835551,0.053868857836835551,0.1077377156736711,0.26484229152848293,9.2727763303247752e-05,0.99989549141336287,0.31370999639892294
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,6,3,1,-0.43333333333333335,-1.3333333333333333,0,0.41792439084955973,0.35261914149905316,0.11472823382569357,0.11472823382569357,0.22945646765138714,0.065305249350506578,9.2727763303247752e-05,0.99989549141336287,0.35261914149905316
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,7,3,1,-0.43333333333333335,-1.2,0,0.34234796206645163,0.34958217222584248,0.15403493285385289,0.15403493285385289,0.30806986570770578,-0.0072342101593908525,9.2727763303247752e-05,0.99989549141336287,0.34958217222584248
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,8,3,1,-0.43333333333333335,-1.0666666666666667,0,0.32043578258321981,0.25062393118773335,0.21447014311452345,0.21447014311452345,0.4289402862290469,0.069811851395486457,9.2727763303247752e-05,0.99989549141336287,0.25062393118773335
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,9,3,1,-0.43333333333333335,-0.93333333333333335,0,0.29603373677485967,0.18891913756393461,0.2575235628306029,0.2575235628306029,0.51504712566120581,0.10711459921092506,9.2727763303247752e-05,0.99989549141336287,0.18891913756393461
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,10,3,1,-0.43333333333333335,-0.80000000000000004,0,0.3201523896693983,0.28686753080962685,0.19649003976048743,0.19649003976048743,0.39298007952097486,0.033284858859771449,9.2727763303247752e-05,0.99989549141336287,0.28686753080962685
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,11,3,1,-0.43333333333333335,-0.66666666666666663,0,0.32941190587670177,0.34833900119001032,0.16112454646664393,0.16112454646664393,0.32224909293328785,-0.018927095313308551,9.2727763303247752e-05,0.99989549141336287,0.34833900119001032
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,12,3,1,-0.43333333333333335,-0.53333333333333333,0,0.36093586203846861,0.379157387944834,0.12995337500834864,0.12995337500834864,0.25990675001669727,-0.018221525906365388,9.2727763303247752e-05,0.99989549141336287,0.379157387944834
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,13,3,1,-0.43333333333333335,-0.40000000000000002,0,0.44552830547790528,0.36157355842332822,0.09644906804938326,0.09644906804938326,0.19289813609876652,0.083954747054577061,9.2727763303247752e-05,0.99989549141336287,0.36157355842332822
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,14,3,1,-0.43333333333333335,-0.26666666666666666,0,0.53188185995591031,0.35352388104229332,0.057297129500898103,0.057297129500898103,0.11459425900179621,0.17835797891361699,9.2727763303247752e-05,0.99989549141336287,0.35352388104229332
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,15,3,1,-0.43333333333333335,-0.13333333333333333,0,0.45904044386808679,0.49170558490586663,0.024626985613023279,0.024626985613023279,0.049253971226046557,-0.032665141037779843,9.2727763303247752e-05,0.99989549141336287,0.49170558490586663
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,16,3,1,-0.43333333333333335,0,0,0.39368406157143632,0.60086955402679065,0.002723192200886535,0.002723192200886535,0.00544638440177307,-0.20718549245535434,9.2727763303247752e-05,0.99989549141336287,0.60086955402679065
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,17,3,1,-0.43333333333333335,0.13333333333333333,0,0.46565094829691034,0.50409574125338175,0.015126655224853918,0.015126655224853918,0.030253310449707835,-0.038444792956471407,9.2727763303247752e-05,0.99989549141336287,0.50409574125338175
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,18,3,1,-0.43333333333333335,0.26666666666666666,0,0.58365039971073929,0.36127996202284685,0.027534819133206906,0.027534819133206906,0.055069638266413812,0.22237043768789244,9.2727763303247752e-05,0.99989549141336287,0.36127996202284685
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,19,3,1,-0.43333333333333335,0.40000000000000002,0,0.65735000029856283,0.27205601053800738,0.03529699458171489,0.03529699458171489,0.070593989163429779,0.38529398976055546,9.2727763303247752e-05,0.99989549141336287,0.27205601053800738
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,20,3,1,-0.43333333333333335,0.53333333333333333,0,0.68889495037185011,0.23115463275998244,0.039975208434083774,0.039975208434083774,0.079950416868167548,0.45774031761186768,9.2727763303247752e-05,0.99989549141336287,0.23115463275998244
heatmap,varms_2,2 x MS0(pi/2),2,sideband_phase,sideband,phase,21,3,1,-0.43333333333333335,0.66666666666666663,0,0.70173847983408788,0.21906982606048425,0.039595847052713913,0.039595847052713913,0.079191694105427826,0.48266865377360363,9.2727763303247752e-05,0.99989549141336287,0.21906982606048425
